Bill_ID,Consumer_ID,Billing_Month,Units,Amount,Due_Date,Payment_Status,Arrear_Amount
BL0006142,CON00512,October 2025,103,463.5,2025-10-27,Paid,0.0
BL0006143,CON00512,November 2025,183,823.5,2025-11-27,Paid,0.0
BL0006144,CON00512,December 2025,149,670.5,2025-12-28,Paid,0.0
BL0006145,CON00513,January 2025,3499,33240.5,2025-01-21,Paid,0.0
BL0006146,CON00513,February 2025,3462,32889.0,2025-02-21,Paid,0.0
BL0006147,CON00513,March 2025,5609,53285.5,2025-03-24,Paid,0.0
BL0006148,CON00513,April 2025,2705,25697.5,2025-04-24,Paid,0.0
BL0006149,CON00513,May 2025,3687,35026.5,2025-05-25,Paid,0.0
BL0006150,CON00513,June 2025,4731,44944.5,2025-06-25,Paid,0.0
BL0006151,CON00513,July 2025,3376,32072.0,2025-07-26,Paid,0.0
BL0006152,CON00513,August 2025,3747,35596.5,2025-08-26,Paid,0.0
BL0006153,CON00513,September 2025,4826,45847.0,2025-09-26,Paid,0.0
BL0006154,CON00513,October 2025,4593,43633.5,2025-10-27,Paid,0.0
BL0006155,CON00513,November 2025,4801,45609.5,2025-11-27,Paid,0.0
BL0006156,CON00513,December 2025,3005,28547.5,2025-12-28,Paid,0.0
BL0006157,CON00514,January 2025,3048,28956.0,2025-01-21,Paid,0.0
BL0006158,CON00514,February 2025,3844,36518.0,2025-02-21,Paid,0.0
BL0006159,CON00514,March 2025,3992,37924.0,2025-03-24,Paid,0.0
BL0006160,CON00514,April 2025,4038,38361.0,2025-04-24,Paid,0.0
BL0006161,CON00514,May 2025,4440,42180.0,2025-05-25,Paid,0.0
BL0006162,CON00514,June 2025,3896,37012.0,2025-06-25,Paid,0.0
BL0006163,CON00514,July 2025,4205,39947.5,2025-07-26,Paid,0.0
BL0006164,CON00514,August 2025,4621,43899.5,2025-08-26,Paid,0.0
BL0006165,CON00514,September 2025,3413,32423.5,2025-09-26,Paid,0.0
BL0006166,CON00514,October 2025,3470,32965.0,2025-10-27,Unpaid,32965.0
BL0006167,CON00514,November 2025,3438,32661.0,2025-11-27,Paid,0.0
BL0006168,CON00514,December 2025,2851,27084.5,2025-12-28,Unpaid,27084.5
BL0006169,CON00515,January 2025,133,598.5,2025-01-21,Paid,0.0
BL0006170,CON00515,February 2025,100,450.0,2025-02-21,Paid,0.0
BL0006171,CON00515,March 2025,144,648.0,2025-03-24,Paid,0.0
BL0006172,CON00515,April 2025,161,724.5,2025-04-24,Paid,0.0
BL0006173,CON00515,May 2025,132,594.0,2025-05-25,Paid,0.0
BL0006174,CON00515,June 2025,131,589.5,2025-06-25,Paid,0.0
BL0006175,CON00515,July 2025,131,589.5,2025-07-26,Paid,0.0
BL0006176,CON00515,August 2025,141,634.5,2025-08-26,Unpaid,634.5
BL0006177,CON00515,September 2025,209,940.5,2025-09-26,Paid,0.0
BL0006178,CON00515,October 2025,143,643.5,2025-10-27,Paid,0.0
BL0006179,CON00515,November 2025,187,841.5,2025-11-27,Paid,0.0
BL0006180,CON00515,December 2025,144,648.0,2025-12-28,Paid,0.0
BL0006181,CON00516,January 2025,117,526.5,2025-01-21,Paid,0.0
BL0006182,CON00516,February 2025,150,675.0,2025-02-21,Paid,0.0
BL0006183,CON00516,March 2025,155,697.5,2025-03-24,Paid,0.0
BL0006184,CON00516,April 2025,151,679.5,2025-04-24,Paid,0.0
BL0006185,CON00516,May 2025,121,544.5,2025-05-25,Paid,0.0
BL0006186,CON00516,June 2025,135,607.5,2025-06-25,Paid,0.0
BL0006187,CON00516,July 2025,173,778.5,2025-07-26,Paid,0.0
BL0006188,CON00516,August 2025,163,733.5,2025-08-26,Paid,0.0
BL0006189,CON00516,September 2025,155,697.5,2025-09-26,Paid,0.0
BL0006190,CON00516,October 2025,174,783.0,2025-10-27,Paid,0.0
BL0006191,CON00516,November 2025,148,666.0,2025-11-27,Paid,0.0
BL0006192,CON00516,December 2025,139,625.5,2025-12-28,Unpaid,625.5
BL0006193,CON00517,January 2025,168,756.0,2025-01-21,Paid,0.0
BL0006194,CON00517,February 2025,211,949.5,2025-02-21,Paid,0.0
BL0006195,CON00517,March 2025,160,720.0,2025-03-24,Paid,0.0
BL0006196,CON00517,April 2025,98,441.0,2025-04-24,Paid,0.0
BL0006197,CON00517,May 2025,202,909.0,2025-05-25,Paid,0.0
BL0006198,CON00517,June 2025,167,751.5,2025-06-25,Paid,0.0
BL0006199,CON00517,July 2025,83,373.5,2025-07-26,Paid,0.0
BL0006200,CON00517,August 2025,116,522.0,2025-08-26,Paid,0.0
BL0006201,CON00517,September 2025,84,378.0,2025-09-26,Paid,0.0
BL0006202,CON00517,October 2025,136,612.0,2025-10-27,Paid,0.0
BL0006203,CON00517,November 2025,102,459.0,2025-11-27,Paid,0.0
BL0006204,CON00517,December 2025,196,882.0,2025-12-28,Paid,0.0
BL0006205,CON00518,January 2025,719,5392.5,2025-01-21,Paid,0.0
BL0006206,CON00518,February 2025,725,5437.5,2025-02-21,Paid,0.0
BL0006207,CON00518,March 2025,497,3727.5,2025-03-24,Paid,0.0
BL0006208,CON00518,April 2025,554,4155.0,2025-04-24,Paid,0.0
BL0006209,CON00518,May 2025,571,4282.5,2025-05-25,Paid,0.0
BL0006210,CON00518,June 2025,519,3892.5,2025-06-25,Unpaid,3892.5
BL0006211,CON00518,July 2025,487,3652.5,2025-07-26,Paid,0.0
BL0006212,CON00518,August 2025,523,3922.5,2025-08-26,Unpaid,3922.5
BL0006213,CON00518,September 2025,608,4560.0,2025-09-26,Paid,0.0
BL0006214,CON00518,October 2025,748,5610.0,2025-10-27,Paid,0.0
BL0006215,CON00518,November 2025,663,4972.5,2025-11-27,Paid,0.0
BL0006216,CON00518,December 2025,664,4980.0,2025-12-28,Paid,0.0
BL0006217,CON00519,January 2025,64,32.0,2025-01-21,Paid,0.0
BL0006218,CON00519,February 2025,29,14.5,2025-02-21,Paid,0.0
BL0006219,CON00519,March 2025,46,23.0,2025-03-24,Paid,0.0
BL0006220,CON00519,April 2025,40,20.0,2025-04-24,Paid,0.0
BL0006221,CON00519,May 2025,40,20.0,2025-05-25,Paid,0.0
BL0006222,CON00519,June 2025,14,7.0,2025-06-25,Paid,0.0
BL0006223,CON00519,July 2025,18,9.0,2025-07-26,Paid,0.0
BL0006224,CON00519,August 2025,19,9.5,2025-08-26,Paid,0.0
BL0006225,CON00519,September 2025,15,7.5,2025-09-26,Paid,0.0
BL0006226,CON00519,October 2025,14,7.0,2025-10-27,Paid,0.0
BL0006227,CON00519,November 2025,12,6.0,2025-11-27,Paid,0.0
BL0006228,CON00519,December 2025,9,4.5,2025-12-28,Unpaid,4.5
BL0006229,CON00520,January 2025,208,936.0,2025-01-21,Paid,0.0
BL0006230,CON00520,February 2025,148,666.0,2025-02-21,Paid,0.0
BL0006231,CON00520,March 2025,152,684.0,2025-03-24,Paid,0.0
BL0006232,CON00520,April 2025,103,463.5,2025-04-24,Unpaid,463.5
BL0006233,CON00520,May 2025,134,603.0,2025-05-25,Unpaid,603.0
BL0006234,CON00520,June 2025,141,634.5,2025-06-25,Paid,0.0
BL0006235,CON00520,July 2025,154,693.0,2025-07-26,Paid,0.0
BL0006236,CON00520,August 2025,168,756.0,2025-08-26,Unpaid,756.0
BL0006237,CON00520,September 2025,170,765.0,2025-09-26,Unpaid,765.0
BL0006238,CON00520,October 2025,147,661.5,2025-10-27,Paid,0.0
BL0006239,CON00520,November 2025,153,688.5,2025-11-27,Paid,0.0
BL0006240,CON00520,December 2025,149,670.5,2025-12-28,Paid,0.0
BL0006241,CON00521,January 2025,144,648.0,2025-01-21,Paid,0.0
BL0006242,CON00521,February 2025,104,468.0,2025-02-21,Unpaid,468.0
BL0006243,CON00521,March 2025,186,837.0,2025-03-24,Unpaid,837.0
BL0006244,CON00521,April 2025,189,850.5,2025-04-24,Paid,0.0
BL0006245,CON00521,May 2025,146,657.0,2025-05-25,Paid,0.0
BL0006246,CON00521,June 2025,138,621.0,2025-06-25,Paid,0.0
BL0006247,CON00521,July 2025,140,630.0,2025-07-26,Unpaid,630.0
BL0006248,CON00521,August 2025,154,693.0,2025-08-26,Paid,0.0
BL0006249,CON00521,September 2025,154,693.0,2025-09-26,Paid,0.0
BL0006250,CON00521,October 2025,128,576.0,2025-10-27,Paid,0.0
BL0006251,CON00521,November 2025,151,679.5,2025-11-27,Paid,0.0
BL0006252,CON00521,December 2025,183,823.5,2025-12-28,Paid,0.0
BL0006253,CON00522,January 2025,113,508.5,2025-01-21,Paid,0.0
BL0006254,CON00522,February 2025,159,715.5,2025-02-21,Paid,0.0
BL0006255,CON00522,March 2025,155,697.5,2025-03-24,Paid,0.0
BL0006256,CON00522,April 2025,157,706.5,2025-04-24,Paid,0.0
BL0006257,CON00522,May 2025,175,787.5,2025-05-25,Paid,0.0
BL0006258,CON00522,June 2025,177,796.5,2025-06-25,Paid,0.0
BL0006259,CON00522,July 2025,198,891.0,2025-07-26,Paid,0.0
BL0006260,CON00522,August 2025,107,481.5,2025-08-26,Paid,0.0
BL0006261,CON00522,September 2025,214,963.0,2025-09-26,Paid,0.0
BL0006262,CON00522,October 2025,145,652.5,2025-10-27,Paid,0.0
BL0006263,CON00522,November 2025,143,643.5,2025-11-27,Paid,0.0
BL0006264,CON00522,December 2025,73,328.5,2025-12-28,Paid,0.0
BL0006265,CON00523,January 2025,62,31.0,2025-01-21,Paid,0.0
BL0006266,CON00523,February 2025,44,22.0,2025-02-21,Paid,0.0
BL0006267,CON00523,March 2025,49,24.5,2025-03-24,Paid,0.0
BL0006268,CON00523,April 2025,24,12.0,2025-04-24,Paid,0.0
BL0006269,CON00523,May 2025,31,15.5,2025-05-25,Paid,0.0
BL0006270,CON00523,June 2025,47,23.5,2025-06-25,Paid,0.0
BL0006271,CON00523,July 2025,48,24.0,2025-07-26,Paid,0.0
BL0006272,CON00523,August 2025,36,18.0,2025-08-26,Paid,0.0
BL0006273,CON00523,September 2025,56,28.0,2025-09-26,Paid,0.0
BL0006274,CON00523,October 2025,55,27.5,2025-10-27,Paid,0.0
BL0006275,CON00523,November 2025,53,26.5,2025-11-27,Paid,0.0
BL0006276,CON00523,December 2025,45,22.5,2025-12-28,Paid,0.0
BL0006277,CON00524,January 2025,488,3660.0,2025-01-21,Paid,0.0
BL0006278,CON00524,February 2025,319,2392.5,2025-02-21,Paid,0.0
BL0006279,CON00524,March 2025,605,4537.5,2025-03-24,Paid,0.0
BL0006280,CON00524,April 2025,637,4777.5,2025-04-24,Paid,0.0
BL0006281,CON00524,May 2025,349,2617.5,2025-05-25,Paid,0.0
BL0006282,CON00524,June 2025,671,5032.5,2025-06-25,Paid,0.0
BL0006283,CON00524,July 2025,400,3000.0,2025-07-26,Paid,0.0
BL0006284,CON00524,August 2025,694,5205.0,2025-08-26,Paid,0.0
BL0006285,CON00524,September 2025,440,3300.0,2025-09-26,Paid,0.0
BL0006286,CON00524,October 2025,689,5167.5,2025-10-27,Paid,0.0
BL0006287,CON00524,November 2025,596,4470.0,2025-11-27,Paid,0.0
BL0006288,CON00524,December 2025,498,3735.0,2025-12-28,Paid,0.0
BL0006289,CON00525,January 2025,490,3675.0,2025-01-21,Paid,0.0
BL0006290,CON00525,February 2025,719,5392.5,2025-02-21,Unpaid,5392.5
BL0006291,CON00525,March 2025,586,4395.0,2025-03-24,Paid,0.0
BL0006292,CON00525,April 2025,544,4080.0,2025-04-24,Paid,0.0
BL0006293,CON00525,May 2025,516,3870.0,2025-05-25,Paid,0.0
BL0006294,CON00525,June 2025,782,5865.0,2025-06-25,Paid,0.0
BL0006295,CON00525,July 2025,702,5265.0,2025-07-26,Paid,0.0
BL0006296,CON00525,August 2025,748,5610.0,2025-08-26,Paid,0.0
BL0006297,CON00525,September 2025,530,3975.0,2025-09-26,Paid,0.0
BL0006298,CON00525,October 2025,583,4372.5,2025-10-27,Unpaid,4372.5
BL0006299,CON00525,November 2025,690,5175.0,2025-11-27,Paid,0.0
BL0006300,CON00525,December 2025,613,4597.5,2025-12-28,Paid,0.0
BL0006301,CON00526,January 2025,133,598.5,2025-01-21,Paid,0.0
BL0006302,CON00526,February 2025,108,486.0,2025-02-21,Paid,0.0
BL0006303,CON00526,March 2025,178,801.0,2025-03-24,Unpaid,801.0
BL0006304,CON00526,April 2025,140,630.0,2025-04-24,Paid,0.0
BL0006305,CON00526,May 2025,162,729.0,2025-05-25,Paid,0.0
BL0006306,CON00526,June 2025,142,639.0,2025-06-25,Paid,0.0
BL0006307,CON00526,July 2025,126,567.0,2025-07-26,Paid,0.0
BL0006308,CON00526,August 2025,130,585.0,2025-08-26,Paid,0.0
BL0006309,CON00526,September 2025,148,666.0,2025-09-26,Paid,0.0
BL0006310,CON00526,October 2025,154,693.0,2025-10-27,Paid,0.0
BL0006311,CON00526,November 2025,159,715.5,2025-11-27,Unpaid,715.5
BL0006312,CON00526,December 2025,186,837.0,2025-12-28,Paid,0.0
BL0006313,CON00527,January 2025,161,724.5,2025-01-21,Paid,0.0
BL0006314,CON00527,February 2025,142,639.0,2025-02-21,Paid,0.0
BL0006315,CON00527,March 2025,171,769.5,2025-03-24,Paid,0.0
BL0006316,CON00527,April 2025,170,765.0,2025-04-24,Unpaid,765.0
BL0006317,CON00527,May 2025,147,661.5,2025-05-25,Paid,0.0
BL0006318,CON00527,June 2025,174,783.0,2025-06-25,Unpaid,783.0
BL0006319,CON00527,July 2025,90,405.0,2025-07-26,Paid,0.0
BL0006320,CON00527,August 2025,184,828.0,2025-08-26,Paid,0.0
BL0006321,CON00527,September 2025,121,544.5,2025-09-26,Paid,0.0
BL0006322,CON00527,October 2025,142,639.0,2025-10-27,Paid,0.0
BL0006323,CON00527,November 2025,182,819.0,2025-11-27,Paid,0.0
BL0006324,CON00527,December 2025,111,499.5,2025-12-28,Paid,0.0
BL0006325,CON00528,January 2025,199,895.5,2025-01-21,Paid,0.0
BL0006326,CON00528,February 2025,131,589.5,2025-02-21,Paid,0.0
BL0006327,CON00528,March 2025,184,828.0,2025-03-24,Paid,0.0
BL0006328,CON00528,April 2025,103,463.5,2025-04-24,Unpaid,463.5
BL0006329,CON00528,May 2025,162,729.0,2025-05-25,Paid,0.0
BL0006330,CON00528,June 2025,154,693.0,2025-06-25,Paid,0.0
BL0006331,CON00528,July 2025,192,864.0,2025-07-26,Paid,0.0
BL0006332,CON00528,August 2025,162,729.0,2025-08-26,Paid,0.0
BL0006333,CON00528,September 2025,134,603.0,2025-09-26,Paid,0.0
BL0006334,CON00528,October 2025,169,760.5,2025-10-27,Paid,0.0
BL0006335,CON00528,November 2025,181,814.5,2025-11-27,Paid,0.0
BL0006336,CON00528,December 2025,162,729.0,2025-12-28,Paid,0.0
BL0006337,CON00529,January 2025,157,706.5,2025-01-21,Paid,0.0
BL0006338,CON00529,February 2025,172,774.0,2025-02-21,Paid,0.0
BL0006339,CON00529,March 2025,179,805.5,2025-03-24,Paid,0.0
BL0006340,CON00529,April 2025,96,432.0,2025-04-24,Paid,0.0
BL0006341,CON00529,May 2025,180,810.0,2025-05-25,Paid,0.0
BL0006342,CON00529,June 2025,177,796.5,2025-06-25,Paid,0.0
BL0006343,CON00529,July 2025,149,670.5,2025-07-26,Paid,0.0
BL0006344,CON00529,August 2025,105,472.5,2025-08-26,Unpaid,472.5
BL0006345,CON00529,September 2025,230,1035.0,2025-09-26,Paid,0.0
BL0006346,CON00529,October 2025,183,823.5,2025-10-27,Paid,0.0
BL0006347,CON00529,November 2025,147,661.5,2025-11-27,Unpaid,661.5
BL0006348,CON00529,December 2025,169,760.5,2025-12-28,Paid,0.0
BL0006349,CON00530,January 2025,5135,48782.5,2025-01-21,Paid,0.0
BL0006350,CON00530,February 2025,3829,36375.5,2025-02-21,Paid,0.0
BL0006351,CON00530,March 2025,4343,41258.5,2025-03-24,Paid,0.0
BL0006352,CON00530,April 2025,4788,45486.0,2025-04-24,Paid,0.0
BL0006353,CON00530,May 2025,3997,37971.5,2025-05-25,Paid,0.0
BL0006354,CON00530,June 2025,2088,19836.0,2025-06-25,Paid,0.0
BL0006355,CON00530,July 2025,4476,42522.0,2025-07-26,Paid,0.0
BL0006356,CON00530,August 2025,3978,37791.0,2025-08-26,Paid,0.0
BL0006357,CON00530,September 2025,4421,41999.5,2025-09-26,Paid,0.0
BL0006358,CON00530,October 2025,4652,44194.0,2025-10-27,Paid,0.0
BL0006359,CON00530,November 2025,4303,40878.5,2025-11-27,Paid,0.0
BL0006360,CON00530,December 2025,3511,33354.5,2025-12-28,Paid,0.0
BL0006361,CON00531,January 2025,489,3667.5,2025-01-21,Paid,0.0
BL0006362,CON00531,February 2025,510,3825.0,2025-02-21,Paid,0.0
BL0006363,CON00531,March 2025,604,4530.0,2025-03-24,Paid,0.0
BL0006364,CON00531,April 2025,636,4770.0,2025-04-24,Paid,0.0
BL0006365,CON00531,May 2025,686,5145.0,2025-05-25,Paid,0.0
BL0006366,CON00531,June 2025,557,4177.5,2025-06-25,Paid,0.0
BL0006367,CON00531,July 2025,423,3172.5,2025-07-26,Paid,0.0
BL0006368,CON00531,August 2025,904,6780.0,2025-08-26,Paid,0.0
BL0006369,CON00531,September 2025,730,5475.0,2025-09-26,Paid,0.0
BL0006370,CON00531,October 2025,617,4627.5,2025-10-27,Paid,0.0
BL0006371,CON00531,November 2025,565,4237.5,2025-11-27,Paid,0.0
BL0006372,CON00531,December 2025,584,4380.0,2025-12-28,Unpaid,4380.0
BL0006373,CON00532,January 2025,63,31.5,2025-01-21,Paid,0.0
BL0006374,CON00532,February 2025,47,23.5,2025-02-21,Paid,0.0
BL0006375,CON00532,March 2025,55,27.5,2025-03-24,Paid,0.0
BL0006376,CON00532,April 2025,53,26.5,2025-04-24,Paid,0.0
BL0006377,CON00532,May 2025,53,26.5,2025-05-25,Paid,0.0
BL0006378,CON00532,June 2025,51,25.5,2025-06-25,Paid,0.0
BL0006379,CON00532,July 2025,44,22.0,2025-07-26,Paid,0.0
BL0006380,CON00532,August 2025,40,20.0,2025-08-26,Paid,0.0
BL0006381,CON00532,September 2025,60,30.0,2025-09-26,Paid,0.0
BL0006382,CON00532,October 2025,48,24.0,2025-10-27,Paid,0.0
BL0006383,CON00532,November 2025,54,27.0,2025-11-27,Paid,0.0
BL0006384,CON00532,December 2025,36,18.0,2025-12-28,Paid,0.0
BL0006385,CON00533,January 2025,63,31.5,2025-01-21,Paid,0.0
BL0006386,CON00533,February 2025,33,16.5,2025-02-21,Paid,0.0
BL0006387,CON00533,March 2025,63,31.5,2025-03-24,Paid,0.0
BL0006388,CON00533,April 2025,52,26.0,2025-04-24,Paid,0.0
BL0006389,CON00533,May 2025,19,9.5,2025-05-25,Paid,0.0
BL0006390,CON00533,June 2025,16,8.0,2025-06-25,Paid,0.0
BL0006391,CON00533,July 2025,13,6.5,2025-07-26,Unpaid,6.5
BL0006392,CON00533,August 2025,13,6.5,2025-08-26,Paid,0.0
BL0006393,CON00533,September 2025,12,6.0,2025-09-26,Paid,0.0
BL0006394,CON00533,October 2025,15,7.5,2025-10-27,Paid,0.0
BL0006395,CON00533,November 2025,13,6.5,2025-11-27,Paid,0.0
BL0006396,CON00533,December 2025,16,8.0,2025-12-28,Paid,0.0
BL0006397,CON00534,January 2025,110,495.0,2025-01-21,Paid,0.0
BL0006398,CON00534,February 2025,147,661.5,2025-02-21,Paid,0.0
BL0006399,CON00534,March 2025,186,837.0,2025-03-24,Paid,0.0
BL0006400,CON00534,April 2025,119,535.5,2025-04-24,Paid,0.0
BL0006401,CON00534,May 2025,171,769.5,2025-05-25,Paid,0.0
BL0006402,CON00534,June 2025,194,873.0,2025-06-25,Paid,0.0
BL0006403,CON00534,July 2025,176,792.0,2025-07-26,Unpaid,792.0
BL0006404,CON00534,August 2025,129,580.5,2025-08-26,Paid,0.0
BL0006405,CON00534,September 2025,156,702.0,2025-09-26,Paid,0.0
BL0006406,CON00534,October 2025,178,801.0,2025-10-27,Paid,0.0
BL0006407,CON00534,November 2025,132,594.0,2025-11-27,Paid,0.0
BL0006408,CON00534,December 2025,162,729.0,2025-12-28,Unpaid,729.0
BL0006409,CON00535,January 2025,602,4515.0,2025-01-21,Paid,0.0
BL0006410,CON00535,February 2025,700,5250.0,2025-02-21,Paid,0.0
BL0006411,CON00535,March 2025,665,4987.5,2025-03-24,Paid,0.0
BL0006412,CON00535,April 2025,553,4147.5,2025-04-24,Paid,0.0
BL0006413,CON00535,May 2025,592,4440.0,2025-05-25,Paid,0.0
BL0006414,CON00535,June 2025,438,3285.0,2025-06-25,Paid,0.0
BL0006415,CON00535,July 2025,533,3997.5,2025-07-26,Paid,0.0
BL0006416,CON00535,August 2025,700,5250.0,2025-08-26,Paid,0.0
BL0006417,CON00535,September 2025,493,3697.5,2025-09-26,Paid,0.0
BL0006418,CON00535,October 2025,665,4987.5,2025-10-27,Paid,0.0
BL0006419,CON00535,November 2025,571,4282.5,2025-11-27,Paid,0.0
BL0006420,CON00535,December 2025,326,2445.0,2025-12-28,Paid,0.0
BL0006421,CON00536,January 2025,3621,34399.5,2025-01-21,Paid,0.0
BL0006422,CON00536,February 2025,4962,47139.0,2025-02-21,Paid,0.0
BL0006423,CON00536,March 2025,4741,45039.5,2025-03-24,Paid,0.0
BL0006424,CON00536,April 2025,2738,26011.0,2025-04-24,Paid,0.0
BL0006425,CON00536,May 2025,2728,25916.0,2025-05-25,Paid,0.0
BL0006426,CON00536,June 2025,4002,38019.0,2025-06-25,Unpaid,38019.0
BL0006427,CON00536,July 2025,3276,31122.0,2025-07-26,Paid,0.0
BL0006428,CON00536,August 2025,4113,39073.5,2025-08-26,Paid,0.0
BL0006429,CON00536,September 2025,4059,38560.5,2025-09-26,Paid,0.0
BL0006430,CON00536,October 2025,4042,38399.0,2025-10-27,Paid,0.0
BL0006431,CON00536,November 2025,3934,37373.0,2025-11-27,Paid,0.0
BL0006432,CON00536,December 2025,4364,41458.0,2025-12-28,Paid,0.0
BL0006433,CON00537,January 2025,672,5040.0,2025-01-21,Paid,0.0
BL0006434,CON00537,February 2025,630,4725.0,2025-02-21,Paid,0.0
BL0006435,CON00537,March 2025,357,2677.5,2025-03-24,Paid,0.0
BL0006436,CON00537,April 2025,785,5887.5,2025-04-24,Paid,0.0
BL0006437,CON00537,May 2025,641,4807.5,2025-05-25,Paid,0.0
BL0006438,CON00537,June 2025,523,3922.5,2025-06-25,Unpaid,3922.5
BL0006439,CON00537,July 2025,387,2902.5,2025-07-26,Paid,0.0
BL0006440,CON00537,August 2025,620,4650.0,2025-08-26,Paid,0.0
BL0006441,CON00537,September 2025,500,3750.0,2025-09-26,Paid,0.0
BL0006442,CON00537,October 2025,435,3262.5,2025-10-27,Paid,0.0
BL0006443,CON00537,November 2025,588,4410.0,2025-11-27,Paid,0.0
BL0006444,CON00537,December 2025,623,4672.5,2025-12-28,Paid,0.0
BL0006445,CON00538,January 2025,192,864.0,2025-01-21,Paid,0.0
BL0006446,CON00538,February 2025,217,976.5,2025-02-21,Paid,0.0
BL0006447,CON00538,March 2025,116,522.0,2025-03-24,Paid,0.0
BL0006448,CON00538,April 2025,145,652.5,2025-04-24,Paid,0.0
BL0006449,CON00538,May 2025,115,517.5,2025-05-25,Paid,0.0
BL0006450,CON00538,June 2025,148,666.0,2025-06-25,Paid,0.0
BL0006451,CON00538,July 2025,160,720.0,2025-07-26,Paid,0.0
BL0006452,CON00538,August 2025,175,787.5,2025-08-26,Unpaid,787.5
BL0006453,CON00538,September 2025,137,616.5,2025-09-26,Unpaid,616.5
BL0006454,CON00538,October 2025,96,432.0,2025-10-27,Paid,0.0
BL0006455,CON00538,November 2025,111,499.5,2025-11-27,Paid,0.0
BL0006456,CON00538,December 2025,144,648.0,2025-12-28,Unpaid,648.0
BL0006457,CON00539,January 2025,132,594.0,2025-01-21,Paid,0.0
BL0006458,CON00539,February 2025,121,544.5,2025-02-21,Unpaid,544.5
BL0006459,CON00539,March 2025,140,630.0,2025-03-24,Paid,0.0
BL0006460,CON00539,April 2025,199,895.5,2025-04-24,Unpaid,895.5
BL0006461,CON00539,May 2025,133,598.5,2025-05-25,Unpaid,598.5
BL0006462,CON00539,June 2025,145,652.5,2025-06-25,Paid,0.0
BL0006463,CON00539,July 2025,149,670.5,2025-07-26,Unpaid,670.5
BL0006464,CON00539,August 2025,255,1147.5,2025-08-26,Paid,0.0
BL0006465,CON00539,September 2025,87,391.5,2025-09-26,Paid,0.0
BL0006466,CON00539,October 2025,205,922.5,2025-10-27,Paid,0.0
BL0006467,CON00539,November 2025,159,715.5,2025-11-27,Paid,0.0
BL0006468,CON00539,December 2025,199,895.5,2025-12-28,Paid,0.0
BL0006469,CON00540,January 2025,91,409.5,2025-01-21,Paid,0.0
BL0006470,CON00540,February 2025,127,571.5,2025-02-21,Paid,0.0
BL0006471,CON00540,March 2025,128,576.0,2025-03-24,Paid,0.0
BL0006472,CON00540,April 2025,127,571.5,2025-04-24,Paid,0.0
BL0006473,CON00540,May 2025,154,693.0,2025-05-25,Paid,0.0
BL0006474,CON00540,June 2025,180,810.0,2025-06-25,Paid,0.0
BL0006475,CON00540,July 2025,168,756.0,2025-07-26,Unpaid,756.0
BL0006476,CON00540,August 2025,154,693.0,2025-08-26,Paid,0.0
BL0006477,CON00540,September 2025,171,769.5,2025-09-26,Paid,0.0
BL0006478,CON00540,October 2025,108,486.0,2025-10-27,Paid,0.0
BL0006479,CON00540,November 2025,165,742.5,2025-11-27,Paid,0.0
BL0006480,CON00540,December 2025,188,846.0,2025-12-28,Paid,0.0
BL0006481,CON00541,January 2025,46,23.0,2025-01-21,Paid,0.0
BL0006482,CON00541,February 2025,54,27.0,2025-02-21,Paid,0.0
BL0006483,CON00541,March 2025,58,29.0,2025-03-24,Paid,0.0
BL0006484,CON00541,April 2025,38,19.0,2025-04-24,Paid,0.0
BL0006485,CON00541,May 2025,45,22.5,2025-05-25,Unpaid,22.5
BL0006486,CON00541,June 2025,30,15.0,2025-06-25,Paid,0.0
BL0006487,CON00541,July 2025,50,25.0,2025-07-26,Unpaid,25.0
BL0006488,CON00541,August 2025,59,29.5,2025-08-26,Paid,0.0
