Consumer_ID,Consumer_Name,Consumer_Type,Tariff,Area,District,Meter_Type,Connection_Date,Sanctioned_Load_KW,Phase_Type,Status
CON00640,Consumer_640,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,42.55,Single Phase,Active
CON00641,Consumer_641,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,2.76,Single Phase,Active
CON00642,Consumer_642,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,1.58,Single Phase,Active
CON00643,Consumer_643,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,5.43,Three Phase,Active
CON00644,Consumer_644,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,32.6,Single Phase,Active
CON00645,Consumer_645,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,51.41,Single Phase,Active
CON00646,Consumer_646,Industrial,Tariff III,Peelamedu,Coimbatore,Analog Meter,2024-01-01,1.29,Single Phase,Active
CON00647,Consumer_647,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,56.26,Single Phase,Active
CON00648,Consumer_648,Commercial,Tariff V,Peelamedu,Chennai,Smart Meter,2024-01-01,7.27,Three Phase,Active
CON00649,Consumer_649,Commercial,Tariff V,KK Nagar,Madurai,Analog Meter,2024-01-01,50.68,Three Phase,Active
CON00650,Consumer_650,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,29.49,Single Phase,Active
CON00651,Consumer_651,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,39.9,Single Phase,Active
CON00652,Consumer_652,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,31.13,Single Phase,Active
CON00653,Consumer_653,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,29.15,Single Phase,Active
CON00654,Consumer_654,Commercial,Tariff V,Adyar,Coimbatore,Analog Meter,2024-01-01,50.26,Three Phase,Active
CON00655,Consumer_655,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,45.6,Three Phase,Active
CON00656,Consumer_656,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,29.52,Single Phase,Active
CON00657,Consumer_657,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,7.59,Single Phase,Active
CON00658,Consumer_658,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,7.81,Single Phase,Active
CON00659,Consumer_659,Commercial,Tariff V,Anna Nagar,Chennai,Smart Meter,2024-01-01,48.29,Single Phase,Active
CON00660,Consumer_660,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,32.23,Single Phase,Active
CON00661,Consumer_661,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,29.41,Three Phase,Active
CON00662,Consumer_662,Agricultural,Tariff IV,KK Nagar,Madurai,Smart Meter,2024-01-01,41.15,Three Phase,Active
CON00663,Consumer_663,Commercial,Tariff V,KK Nagar,Madurai,Smart Meter,2024-01-01,51.67,Single Phase,Active
CON00664,Consumer_664,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,38.1,Three Phase,Active
CON00665,Consumer_665,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,46.01,Three Phase,Active
CON00666,Consumer_666,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,46.15,Three Phase,Active
CON00667,Consumer_667,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,22.02,Single Phase,Active
CON00668,Consumer_668,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,17.17,Three Phase,Active
CON00669,Consumer_669,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,48.27,Three Phase,Active
CON00670,Consumer_670,Residential,Tariff IA,KK Nagar,Chennai,Analog Meter,2024-01-01,23.25,Single Phase,Active
CON00671,Consumer_671,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,54.3,Three Phase,Active
CON00672,Consumer_672,Industrial,Tariff III,Velachery,Madurai,Smart Meter,2024-01-01,5.11,Single Phase,Active
CON00673,Consumer_673,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,4.43,Three Phase,Active
CON00674,Consumer_674,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,55.69,Single Phase,Active
CON00675,Consumer_675,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,39.26,Single Phase,Active
CON00676,Consumer_676,Agricultural,Tariff IV,Anna Nagar,Madurai,Analog Meter,2024-01-01,23.4,Three Phase,Active
CON00677,Consumer_677,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,45.55,Three Phase,Active
CON00678,Consumer_678,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,40.67,Single Phase,Active
CON00679,Consumer_679,Agricultural,Tariff IV,Velachery,Coimbatore,Analog Meter,2024-01-01,32.34,Single Phase,Active
CON00680,Consumer_680,Industrial,Tariff III,Adyar,Chennai,Smart Meter,2024-01-01,6.83,Three Phase,Active
CON00681,Consumer_681,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,48.92,Three Phase,Active
CON00682,Consumer_682,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,52.1,Three Phase,Active
CON00683,Consumer_683,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,11.16,Three Phase,Active
CON00684,Consumer_684,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,51.18,Single Phase,Active
CON00685,Consumer_685,Industrial,Tariff III,KK Nagar,Madurai,Analog Meter,2024-01-01,52.79,Single Phase,Active
CON00686,Consumer_686,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,33.42,Single Phase,Active
CON00687,Consumer_687,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,39.71,Three Phase,Active
CON00688,Consumer_688,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,23.55,Three Phase,Active
CON00689,Consumer_689,Commercial,Tariff V,KK Nagar,Chennai,Smart Meter,2024-01-01,17.63,Single Phase,Active
CON00690,Consumer_690,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,43.6,Single Phase,Active
CON00691,Consumer_691,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,51.85,Single Phase,Active
CON00692,Consumer_692,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,39.59,Single Phase,Active
CON00693,Consumer_693,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,31.18,Single Phase,Active
CON00694,Consumer_694,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,10.38,Single Phase,Active
CON00695,Consumer_695,Residential,Tariff IA,Velachery,Chennai,Analog Meter,2024-01-01,4.15,Three Phase,Active
CON00696,Consumer_696,Commercial,Tariff V,Adyar,Chennai,Analog Meter,2024-01-01,27.3,Single Phase,Active
CON00697,Consumer_697,Residential,Tariff IA,Velachery,Madurai,Digital Meter,2024-01-01,3.91,Single Phase,Active
CON00698,Consumer_698,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,34.59,Single Phase,Active
CON00699,Consumer_699,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,23.58,Single Phase,Active
CON00700,Consumer_700,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,45.67,Single Phase,Active
CON00701,Consumer_701,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,19.03,Single Phase,Active
CON00702,Consumer_702,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,35.99,Single Phase,Active
CON00703,Consumer_703,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,32.72,Three Phase,Active
CON00704,Consumer_704,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,1.28,Single Phase,Active
CON00705,Consumer_705,Residential,Tariff IA,Velachery,Madurai,Analog Meter,2024-01-01,5.27,Three Phase,Active
CON00706,Consumer_706,Agricultural,Tariff IV,KK Nagar,Coimbatore,Smart Meter,2024-01-01,18.13,Three Phase,Active
CON00707,Consumer_707,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,53.05,Three Phase,Active
CON00708,Consumer_708,Commercial,Tariff V,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,9.67,Single Phase,Active
CON00709,Consumer_709,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,42.94,Single Phase,Active
CON00710,Consumer_710,Commercial,Tariff V,Velachery,Madurai,Analog Meter,2024-01-01,58.43,Single Phase,Active
CON00711,Consumer_711,Commercial,Tariff V,Adyar,Chennai,Digital Meter,2024-01-01,47.64,Single Phase,Active
CON00712,Consumer_712,Residential,Tariff IA,Velachery,Madurai,Digital Meter,2024-01-01,15.33,Single Phase,Active
CON00713,Consumer_713,Residential,Tariff IA,Velachery,Madurai,Analog Meter,2024-01-01,54.59,Single Phase,Active
CON00714,Consumer_714,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,6.49,Single Phase,Active
CON00715,Consumer_715,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,28.62,Single Phase,Active
CON00716,Consumer_716,Industrial,Tariff III,Velachery,Chennai,Analog Meter,2024-01-01,53.36,Single Phase,Active
CON00717,Consumer_717,Commercial,Tariff V,Velachery,Coimbatore,Analog Meter,2024-01-01,38.83,Single Phase,Active
CON00718,Consumer_718,Agricultural,Tariff IV,Velachery,Coimbatore,Smart Meter,2024-01-01,25.41,Three Phase,Active
CON00719,Consumer_719,Residential,Tariff IA,KK Nagar,Chennai,Analog Meter,2024-01-01,18.28,Single Phase,Active
CON00720,Consumer_720,Commercial,Tariff V,Peelamedu,Coimbatore,Smart Meter,2024-01-01,23.13,Single Phase,Active
CON00721,Consumer_721,Industrial,Tariff III,Velachery,Coimbatore,Digital Meter,2024-01-01,31.03,Single Phase,Active
CON00722,Consumer_722,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,19.82,Three Phase,Active
CON00723,Consumer_723,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,58.17,Single Phase,Active
CON00724,Consumer_724,Commercial,Tariff V,KK Nagar,Chennai,Analog Meter,2024-01-01,56.05,Single Phase,Active
CON00725,Consumer_725,Residential,Tariff IA,KK Nagar,Chennai,Digital Meter,2024-01-01,52.37,Three Phase,Active
CON00726,Consumer_726,Commercial,Tariff V,Adyar,Coimbatore,Smart Meter,2024-01-01,25.89,Single Phase,Active
CON00727,Consumer_727,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,41.79,Three Phase,Active
CON00728,Consumer_728,Commercial,Tariff V,Adyar,Chennai,Digital Meter,2024-01-01,54.27,Three Phase,Active
CON00729,Consumer_729,Residential,Tariff IA,KK Nagar,Chennai,Analog Meter,2024-01-01,51.18,Three Phase,Active
CON00730,Consumer_730,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,25.45,Three Phase,Active
CON00731,Consumer_731,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,7.63,Single Phase,Active
CON00732,Consumer_732,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,5.46,Three Phase,Active
CON00733,Consumer_733,Commercial,Tariff V,KK Nagar,Madurai,Digital Meter,2024-01-01,35.05,Three Phase,Active
CON00734,Consumer_734,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,38.92,Single Phase,Active
CON00735,Consumer_735,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,51.14,Single Phase,Active
CON00736,Consumer_736,Industrial,Tariff III,Adyar,Chennai,Analog Meter,2024-01-01,18.26,Single Phase,Active
CON00737,Consumer_737,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,10.88,Three Phase,Active
CON00738,Consumer_738,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,23.36,Single Phase,Active
CON00739,Consumer_739,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,21.86,Three Phase,Active
CON00740,Consumer_740,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,8.82,Three Phase,Active
CON00741,Consumer_741,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,40.66,Single Phase,Active
CON00742,Consumer_742,Residential,Tariff IA,Peelamedu,Chennai,Smart Meter,2024-01-01,31.01,Single Phase,Active
CON00743,Consumer_743,Commercial,Tariff V,Velachery,Coimbatore,Analog Meter,2024-01-01,43.55,Single Phase,Active
CON00744,Consumer_744,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,21.81,Single Phase,Active
CON00745,Consumer_745,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,20.22,Single Phase,Active
CON00746,Consumer_746,Industrial,Tariff III,Peelamedu,Coimbatore,Digital Meter,2024-01-01,28.88,Single Phase,Active
CON00747,Consumer_747,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,52.77,Three Phase,Active
CON00748,Consumer_748,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,3.38,Three Phase,Active
CON00749,Consumer_749,Industrial,Tariff III,KK Nagar,Chennai,Digital Meter,2024-01-01,48.49,Single Phase,Active
CON00750,Consumer_750,Commercial,Tariff V,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,22.77,Three Phase,Active
CON00751,Consumer_751,Residential,Tariff IA,Velachery,Chennai,Analog Meter,2024-01-01,51.42,Three Phase,Active
CON00752,Consumer_752,Industrial,Tariff III,Peelamedu,Coimbatore,Digital Meter,2024-01-01,48.33,Three Phase,Active
CON00753,Consumer_753,Commercial,Tariff V,Velachery,Madurai,Digital Meter,2024-01-01,21.58,Three Phase,Active
CON00754,Consumer_754,Residential,Tariff IA,Velachery,Coimbatore,Digital Meter,2024-01-01,41.94,Three Phase,Active
CON00755,Consumer_755,Residential,Tariff IA,Velachery,Chennai,Analog Meter,2024-01-01,10.42,Three Phase,Active
CON00756,Consumer_756,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,53.88,Single Phase,Active
CON00757,Consumer_757,Commercial,Tariff V,Adyar,Coimbatore,Digital Meter,2024-01-01,24.86,Single Phase,Active
CON00758,Consumer_758,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,27.88,Single Phase,Active
CON00759,Consumer_759,Industrial,Tariff III,Adyar,Coimbatore,Analog Meter,2024-01-01,42.64,Three Phase,Active
CON00760,Consumer_760,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,49.43,Single Phase,Active
CON00761,Consumer_761,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,14.94,Single Phase,Active
CON00762,Consumer_762,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,40.02,Single Phase,Active
CON00763,Consumer_763,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,24.13,Three Phase,Active
CON00764,Consumer_764,Commercial,Tariff V,Velachery,Chennai,Analog Meter,2024-01-01,22.75,Single Phase,Active
CON00765,Consumer_765,Residential,Tariff IA,Velachery,Madurai,Analog Meter,2024-01-01,41.71,Three Phase,Active
CON00766,Consumer_766,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,23.84,Single Phase,Active
CON00767,Consumer_767,Commercial,Tariff V,Velachery,Chennai,Analog Meter,2024-01-01,21.42,Single Phase,Active
CON00768,Consumer_768,Industrial,Tariff III,Adyar,Madurai,Digital Meter,2024-01-01,50.32,Single Phase,Active
CON00769,Consumer_769,Residential,Tariff IA,KK Nagar,Chennai,Digital Meter,2024-01-01,6.98,Three Phase,Active
CON00770,Consumer_770,Commercial,Tariff V,Peelamedu,Coimbatore,Digital Meter,2024-01-01,40.88,Three Phase,Active
CON00771,Consumer_771,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,15.67,Three Phase,Active
CON00772,Consumer_772,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,1.91,Three Phase,Active
CON00773,Consumer_773,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,10.84,Three Phase,Active
CON00774,Consumer_774,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,36.79,Single Phase,Active
CON00775,Consumer_775,Commercial,Tariff V,Adyar,Coimbatore,Digital Meter,2024-01-01,42.84,Single Phase,Active
CON00776,Consumer_776,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,2.24,Three Phase,Active
CON00777,Consumer_777,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,3.15,Three Phase,Active
CON00778,Consumer_778,Commercial,Tariff V,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,54.25,Single Phase,Active
CON00779,Consumer_779,Commercial,Tariff V,Adyar,Coimbatore,Digital Meter,2024-01-01,5.33,Three Phase,Active
CON00780,Consumer_780,Commercial,Tariff V,Anna Nagar,Chennai,Digital Meter,2024-01-01,53.76,Single Phase,Active
CON00781,Consumer_781,Commercial,Tariff V,Velachery,Coimbatore,Smart Meter,2024-01-01,14.46,Three Phase,Active
CON00782,Consumer_782,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,44.66,Single Phase,Active
CON00783,Consumer_783,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,19.27,Three Phase,Active
CON00784,Consumer_784,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,51.67,Three Phase,Active
CON00785,Consumer_785,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,42.33,Single Phase,Active
CON00786,Consumer_786,Industrial,Tariff III,Anna Nagar,Chennai,Digital Meter,2024-01-01,24.71,Single Phase,Active
CON00787,Consumer_787,Residential,Tariff IA,KK Nagar,Chennai,Digital Meter,2024-01-01,5.5,Three Phase,Active
CON00788,Consumer_788,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,44.23,Three Phase,Active
CON00789,Consumer_789,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,37.4,Single Phase,Active
CON00790,Consumer_790,Industrial,Tariff III,Peelamedu,Madurai,Smart Meter,2024-01-01,1.17,Three Phase,Active
CON00791,Consumer_791,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,1.56,Single Phase,Active
CON00792,Consumer_792,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,48.72,Single Phase,Active
CON00793,Consumer_793,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,16.3,Three Phase,Active
CON00794,Consumer_794,Commercial,Tariff V,Velachery,Madurai,Smart Meter,2024-01-01,38.53,Single Phase,Active
CON00795,Consumer_795,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,27.8,Single Phase,Active
CON00796,Consumer_796,Industrial,Tariff III,KK Nagar,Chennai,Digital Meter,2024-01-01,51.94,Three Phase,Active
CON00797,Consumer_797,Industrial,Tariff III,Adyar,Madurai,Analog Meter,2024-01-01,55.1,Single Phase,Active
CON00798,Consumer_798,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,59.81,Single Phase,Active
CON00799,Consumer_799,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,10.07,Single Phase,Active
CON00800,Consumer_800,Industrial,Tariff III,Adyar,Madurai,Analog Meter,2024-01-01,51.91,Single Phase,Active
CON00801,Consumer_801,Commercial,Tariff V,Velachery,Coimbatore,Smart Meter,2024-01-01,16.7,Three Phase,Active
CON00802,Consumer_802,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,35.86,Single Phase,Active
CON00803,Consumer_803,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,30.84,Three Phase,Active
CON00804,Consumer_804,Commercial,Tariff V,Anna Nagar,Chennai,Analog Meter,2024-01-01,2.06,Single Phase,Active
CON00805,Consumer_805,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,56.03,Three Phase,Active
CON00806,Consumer_806,Commercial,Tariff V,KK Nagar,Coimbatore,Analog Meter,2024-01-01,5.62,Single Phase,Active
CON00807,Consumer_807,Industrial,Tariff III,Adyar,Chennai,Smart Meter,2024-01-01,41.6,Three Phase,Active
CON00808,Consumer_808,Industrial,Tariff III,Peelamedu,Madurai,Digital Meter,2024-01-01,47.32,Single Phase,Active
CON00809,Consumer_809,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,47.92,Single Phase,Active
CON00810,Consumer_810,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,8.99,Single Phase,Active
CON00811,Consumer_811,Agricultural,Tariff IV,Peelamedu,Chennai,Analog Meter,2024-01-01,27.41,Single Phase,Active
CON00812,Consumer_812,Commercial,Tariff V,Adyar,Chennai,Smart Meter,2024-01-01,49.94,Three Phase,Active
CON00813,Consumer_813,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,18.86,Three Phase,Active
CON00814,Consumer_814,Industrial,Tariff III,KK Nagar,Madurai,Digital Meter,2024-01-01,28.6,Single Phase,Active
CON00815,Consumer_815,Industrial,Tariff III,Peelamedu,Coimbatore,Analog Meter,2024-01-01,17.09,Three Phase,Active
CON00816,Consumer_816,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,28.35,Single Phase,Active
CON00817,Consumer_817,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,53.38,Single Phase,Active
