Inspection_ID,Consumer_ID,Avg_Last6Months,Current_Month_Units,Consumption_Drop_Percentage,Voltage_Anomaly,Current_Anomaly,Meter_Tamper_Flag,Night_Usage_Ratio,Transformer_Loss_Percentage,Theft_Flag
INSP002817,CON00135,807.4261535508635,704.32,12.77,0,0,0,0.54,14.08,0
INSP002818,CON00451,230.30040698917867,213.07,7.48,0,0,1,0.69,22.65,0
INSP002819,CON00510,1066.092708801827,1047.01,1.79,0,0,0,0.71,7.36,0
INSP002820,CON01209,916.0941032509164,742.59,18.94,0,0,0,0.71,8.87,0
INSP002821,CON00695,1184.6530458250663,600.15,49.34,1,1,0,0.39,9.63,1
INSP002822,CON01933,109.0955004455996,89.56,17.91,0,0,0,0.76,21.69,0
INSP002823,CON01088,740.6062177039846,677.58,8.51,0,0,1,0.75,27.46,0
INSP002824,CON00574,633.2636351952495,590.46,6.76,0,0,0,0.48,22.61,0
INSP002825,CON00860,540.619511186489,455.42,15.76,0,0,0,0.22,5.13,0
INSP002826,CON00266,381.8579617407672,370.13,3.07,0,0,0,0.74,12.81,0
INSP002827,CON00137,247.41495946707988,209.76,15.22,0,0,0,0.65,14.92,0
INSP002828,CON01492,1173.046418499357,1151.11,1.87,0,0,0,0.25,8.83,0
INSP002829,CON01482,1057.076997761904,1121.24,-6.07,0,0,0,0.27,16.9,0
INSP002830,CON00495,1000.2691188662251,975.16,2.51,0,0,0,0.35,6.66,0
INSP002831,CON00228,244.85977625504665,197.8,19.22,0,0,0,0.76,9.08,0
INSP002832,CON01451,1167.2319922651805,1080.51,7.43,0,0,0,0.25,24.56,0
INSP002833,CON00321,530.8480328074529,138.45,73.92,1,1,0,0.53,14.45,1
INSP002834,CON00375,630.6921245033537,589.13,6.59,0,0,1,0.43,22.7,0
INSP002835,CON00272,802.4573712540762,805.43,-0.37,0,0,0,0.27,20.11,0
INSP002836,CON01356,446.3238125335543,415.39,6.93,0,0,0,0.48,29.62,0
INSP002837,CON00136,611.0546020635675,554.23,9.3,0,0,0,0.72,18.62,0
INSP002838,CON00800,697.8897605607146,650.22,6.83,0,0,0,0.64,9.5,0
INSP002839,CON00068,274.10376453205953,256.53,6.41,0,0,0,0.47,16.31,0
INSP002840,CON01238,403.9107642289467,377.7,6.49,0,0,0,0.48,9.75,0
INSP002841,CON00142,204.06117715708666,197.74,3.1,0,0,0,0.58,13.46,0
INSP002842,CON00454,541.9516285107584,545.15,-0.59,0,0,1,0.54,27.27,0
INSP002843,CON01705,621.6532667985808,515.66,17.05,0,0,0,0.78,27.1,0
INSP002844,CON01332,731.1491148882188,668.56,8.56,0,0,0,0.57,18.05,0
INSP002845,CON00776,1051.0162963162545,342.95,67.37,1,1,1,0.47,28.81,1
INSP002846,CON00007,279.70864989558424,258.59,7.55,0,0,0,0.73,11.54,0
INSP002847,CON00715,189.86766187607253,156.19,17.74,0,0,0,0.28,20.01,0
INSP002848,CON00461,232.50473746265598,218.39,6.07,0,0,0,0.38,25.5,0
INSP002849,CON00072,276.0105470475144,257.05,6.87,0,0,0,0.49,25.17,0
INSP002850,CON00501,162.3667506004795,146.41,9.83,0,0,1,0.38,19.19,0
INSP002851,CON00533,881.1238632073839,727.37,17.45,0,0,0,0.42,19.78,0
INSP002852,CON01389,1084.482594208248,1076.13,0.77,0,0,0,0.71,20.72,0
INSP002853,CON01605,1032.01608674088,981.34,4.91,0,0,0,0.57,17.25,0
INSP002854,CON00538,1027.8393423523485,923.72,10.13,0,0,0,0.24,7.98,0
INSP002855,CON01067,410.16664367414387,411.64,-0.36,0,0,0,0.63,24.94,1
INSP002856,CON00703,176.33852078157224,193.3,-9.62,0,0,0,0.7,8.65,0
INSP002857,CON00693,1040.3456367109438,414.58,60.15,1,1,0,0.4,29.66,1
INSP002858,CON00035,1017.7075368672042,890.09,12.54,0,0,0,0.25,10.0,0
INSP002859,CON00395,211.25324446787508,181.15,14.25,0,0,0,0.79,13.27,0
INSP002860,CON01550,525.6160262130553,576.92,-9.76,0,0,0,0.44,10.1,0
INSP002861,CON00323,484.04626569274905,433.56,10.43,0,0,0,0.78,27.18,1
INSP002862,CON01083,208.69420473103006,229.29,-9.87,0,0,0,0.28,7.47,1
INSP002863,CON01800,1157.3217123480958,1006.29,13.05,0,0,1,0.51,18.65,0
INSP002864,CON01011,953.0842430056732,765.42,19.69,0,0,0,0.46,29.04,1
INSP002865,CON00500,761.6765880335331,624.42,18.02,0,0,0,0.21,23.99,0
INSP002866,CON01290,501.92088629660543,430.2,14.29,0,0,0,0.44,13.74,0
INSP002867,CON00913,1168.922491285969,1148.23,1.77,0,0,1,0.63,18.46,0
INSP002868,CON01996,488.345098034701,520.09,-6.5,0,0,0,0.74,18.35,0
INSP002869,CON00558,722.1209191439438,261.91,63.73,1,1,0,0.3,11.91,1
INSP002870,CON00660,797.616336079968,730.62,8.4,0,0,0,0.32,9.49,0
INSP002871,CON01156,227.16180367189273,189.63,16.52,0,0,0,0.26,27.12,1
INSP002872,CON00747,842.0494880594151,677.6,19.53,0,0,0,0.44,5.91,0
INSP002873,CON01794,303.04010440697687,276.34,8.81,0,0,0,0.3,24.52,1
INSP002874,CON01064,1023.8845419189031,905.52,11.56,0,0,1,0.27,29.28,1
INSP002875,CON01836,387.7683488029629,318.9,17.76,0,0,0,0.5,6.82,1
INSP002876,CON00450,847.6365381623971,931.89,-9.94,0,0,0,0.4,11.39,1
INSP002877,CON00756,224.59877938158445,239.18,-6.49,0,0,0,0.4,12.96,0
INSP002878,CON00538,691.5828881691813,581.21,15.96,0,0,0,0.69,27.87,0
INSP002879,CON00617,273.5422360135725,268.56,1.82,0,0,0,0.26,20.63,0
INSP002880,CON00993,579.0259431718725,549.32,5.13,0,0,0,0.52,27.24,0
INSP002881,CON01688,816.0559699184514,267.5,67.22,1,1,0,0.39,7.99,1
INSP002882,CON01981,233.36968449903358,191.11,18.11,0,0,0,0.5,28.69,0
INSP002883,CON00353,553.523998310761,476.36,13.94,0,0,0,0.66,29.54,0
INSP002884,CON01211,1183.3279952855366,1198.36,-1.27,0,0,0,0.25,24.92,0
INSP002885,CON00406,848.8724748326891,901.67,-6.22,0,0,0,0.47,13.98,0
INSP002886,CON00665,354.0340728231311,384.59,-8.63,0,0,0,0.41,11.13,0
INSP002887,CON00578,606.6755394018473,641.38,-5.72,0,0,0,0.8,13.28,1
INSP002888,CON00649,319.3640662006651,347.4,-8.78,0,0,0,0.28,5.64,0
INSP002889,CON01110,1153.975744594065,1113.24,3.53,0,0,0,0.4,11.78,0
INSP002890,CON01736,657.4072363450672,710.07,-8.01,0,0,1,0.46,29.54,1
INSP002891,CON00564,321.0948164494011,350.09,-9.03,0,0,0,0.66,24.06,1
INSP002892,CON01671,693.5038753861469,618.12,10.87,0,0,0,0.43,28.72,0
INSP002893,CON01562,226.29482904542462,53.54,76.34,1,1,0,0.22,25.44,1
INSP002894,CON01920,204.97273438856365,182.92,10.76,0,0,1,0.66,20.03,1
INSP002895,CON00083,175.5512305324661,147.16,16.17,0,0,0,0.63,19.67,0
INSP002896,CON01509,484.4510362776709,394.29,18.61,0,0,1,0.76,11.89,0
INSP002897,CON01850,1089.2936171377194,904.0,17.01,0,0,0,0.66,27.39,0
INSP002898,CON00114,152.7066479583711,159.55,-4.48,0,0,0,0.3,26.6,0
INSP002899,CON01734,1172.0849266337166,1068.59,8.83,0,0,0,0.44,5.57,0
INSP002900,CON01453,182.7256677914541,158.13,13.46,0,0,0,0.69,25.78,0
INSP002901,CON00589,278.1064355289543,286.76,-3.11,0,0,0,0.38,14.05,0
INSP002902,CON00299,248.15894537623154,253.57,-2.18,0,0,0,0.26,23.93,0
INSP002903,CON01875,401.6870659483582,397.47,1.05,0,0,0,0.32,12.23,1
INSP002904,CON00219,1163.2682715977144,1179.79,-1.42,0,0,1,0.57,9.88,0
INSP002905,CON01929,242.92612643782923,38.58,84.12,1,1,0,0.4,28.2,0
INSP002906,CON01698,1173.9464813673303,1034.95,11.84,0,0,0,0.52,20.55,0
INSP002907,CON00185,1014.678599981401,816.41,19.54,0,0,0,0.6,29.69,0
INSP002908,CON00429,816.0183382063052,711.81,12.77,0,0,0,0.42,24.87,0
INSP002909,CON01944,871.8375370934929,731.38,16.11,0,0,0,0.77,13.39,1
INSP002910,CON01748,475.048423931588,519.37,-9.33,0,0,0,0.32,6.13,0
INSP002911,CON01794,181.77363735074982,180.45,0.73,0,0,0,0.37,13.09,0
INSP002912,CON00547,846.7670176488161,911.71,-7.67,0,0,1,0.31,18.54,0
INSP002913,CON01675,290.2095086888685,291.05,-0.29,0,0,0,0.73,9.64,0
INSP002914,CON00240,942.8419288550707,774.26,17.88,0,0,0,0.68,6.83,0
INSP002915,CON00611,408.2484051311456,326.97,19.91,0,0,0,0.72,23.56,0
INSP002916,CON01662,597.2336291898678,528.19,11.56,0,0,0,0.77,29.54,0
INSP002917,CON00156,349.901533995964,185.83,46.89,1,1,0,0.65,7.6,0
INSP002918,CON00087,898.979229987861,983.12,-9.36,0,0,0,0.57,14.35,0
INSP002919,CON00986,698.6749857716231,735.77,-5.31,0,0,0,0.36,9.87,0
INSP002920,CON00809,846.3133641933628,798.5,5.65,0,0,0,0.47,16.71,0
INSP002921,CON00835,861.3847979163978,723.56,16.0,0,0,0,0.39,18.52,0
INSP002922,CON01063,1173.7218551176793,1115.51,4.96,0,0,1,0.32,19.84,0
INSP002923,CON00988,681.8894945612831,689.87,-1.17,0,0,0,0.45,15.95,0
INSP002924,CON00566,338.7056899125836,301.62,10.95,0,0,0,0.79,12.44,1
INSP002925,CON01498,168.2734432789934,184.76,-9.8,0,0,0,0.49,23.79,0
INSP002926,CON00631,1080.2937269228707,1013.86,6.15,0,0,0,0.65,16.13,0
INSP002927,CON00385,162.45834555241305,160.09,1.46,0,0,0,0.75,9.82,1
INSP002928,CON01180,704.5270580472816,744.26,-5.64,0,0,0,0.47,6.36,0
INSP002929,CON00233,375.2168968960071,57.03,84.8,1,1,0,0.28,26.62,1
INSP002930,CON00841,1098.4771756367122,1158.01,-5.42,0,0,0,0.41,28.42,1
INSP002931,CON01606,688.4413382825405,553.23,19.64,0,0,0,0.7,26.88,0
INSP002932,CON00586,653.6923556164129,664.22,-1.61,0,0,0,0.56,10.88,0
INSP002933,CON00292,617.9658695594801,655.04,-6.0,0,0,0,0.73,20.97,0
INSP002934,CON01354,888.8161981758567,783.58,11.84,0,0,0,0.29,9.71,1
INSP002935,CON00530,131.9274051856118,117.55,10.9,0,0,0,0.41,15.51,0
INSP002936,CON01849,749.8092921073453,647.76,13.61,0,0,0,0.61,11.61,0
INSP002937,CON01284,556.4449217214874,576.7,-3.64,0,0,1,0.35,23.87,0
INSP002938,CON01400,422.8849372086747,350.11,17.21,0,0,0,0.47,8.36,1
INSP002939,CON01784,964.1357072672427,935.5,2.97,0,0,0,0.41,7.17,0
INSP002940,CON00339,256.4526649843248,241.68,5.76,0,0,0,0.75,19.13,0
INSP002941,CON01436,1082.9394406666515,310.48,71.33,1,1,0,0.62,13.19,1
INSP002942,CON01575,227.11159349725673,187.78,17.32,0,0,0,0.65,5.94,0
INSP002943,CON00906,552.8419201421959,594.91,-7.61,0,0,0,0.55,17.98,0
INSP002944,CON01790,133.97851807421102,123.29,7.98,0,0,0,0.7,8.78,0
INSP002945,CON00532,324.71736121575486,334.78,-3.1,0,0,0,0.57,19.64,0
INSP002946,CON01183,281.9963379676161,229.46,18.63,0,0,1,0.58,20.31,0
INSP002947,CON01042,623.6125212562127,683.48,-9.6,0,0,0,0.39,21.78,1
INSP002948,CON01419,412.63634554020194,369.43,10.47,0,0,0,0.63,14.85,0
INSP002949,CON00491,192.57767101387884,206.62,-7.29,0,0,0,0.33,21.21,0
INSP002950,CON01778,1003.0163916963592,1101.71,-9.84,0,0,0,0.51,24.5,0
INSP002951,CON01674,246.02139839335996,247.72,-0.69,0,0,0,0.3,15.78,0
INSP002952,CON01952,1193.4748066952955,1025.43,14.08,0,0,0,0.56,22.14,1
INSP002953,CON01260,154.60903372056788,66.73,56.84,1,1,0,0.77,11.69,1
INSP002954,CON00177,882.0920732718259,716.08,18.82,0,0,1,0.45,7.29,0
INSP002955,CON00451,885.6594238003859,810.91,8.44,0,0,0,0.61,11.37,0
INSP002956,CON01379,485.0314505929897,405.58,16.38,0,0,0,0.72,25.77,0
INSP002957,CON01677,1024.9635873434295,925.44,9.71,0,0,0,0.45,14.71,0
INSP002958,CON01606,343.1799131953612,302.82,11.76,0,0,0,0.61,13.54,0
INSP002959,CON00632,919.8398738248599,930.6,-1.17,0,0,0,0.54,9.53,0
INSP002960,CON01040,1067.5026818818037,981.68,8.04,0,0,0,0.41,18.17,0
INSP002961,CON01953,185.0346567651672,148.47,19.76,0,0,1,0.53,19.47,0
INSP002962,CON00169,543.731512303424,535.68,1.48,0,0,0,0.62,7.64,0
INSP002963,CON00855,1150.1479135497912,1176.49,-2.29,0,0,0,0.36,12.85,0
INSP002964,CON01139,591.3353870816119,586.49,0.82,0,0,0,0.4,25.17,0
INSP002965,CON00347,758.4701190933949,198.87,73.78,1,1,0,0.49,21.97,1
INSP002966,CON01927,1071.7776874259475,1140.37,-6.4,0,0,0,0.79,15.76,0
INSP002967,CON00822,958.8311076067898,814.91,15.01,0,0,0,0.42,8.55,0
INSP002968,CON00799,434.50587306554905,452.93,-4.24,0,0,0,0.69,14.79,1
INSP002969,CON00865,879.7948816999499,812.14,7.69,0,0,1,0.47,29.29,0
INSP002970,CON01108,833.1280644100879,886.61,-6.42,0,0,0,0.31,21.7,0
INSP002971,CON00148,1046.4040742343914,1043.89,0.24,0,0,0,0.47,6.51,1
INSP002972,CON01251,686.2841910650625,705.98,-2.87,0,0,0,0.41,18.09,0
INSP002973,CON01992,853.4142881993583,768.84,9.91,0,0,0,0.67,10.46,0
INSP002974,CON01712,646.7874269753705,596.73,7.74,0,0,0,0.72,9.19,0
INSP002975,CON01056,927.1905876857684,939.52,-1.33,0,0,0,0.78,23.7,0
INSP002976,CON01929,643.0119482744659,542.06,15.7,0,0,0,0.25,21.46,0
INSP002977,CON00425,146.44673546329886,23.93,83.66,1,1,0,0.35,19.64,1
INSP002978,CON00826,631.509637473063,586.86,7.07,0,0,1,0.67,20.95,0
INSP002979,CON00059,1193.7768780011781,1292.26,-8.25,0,0,0,0.57,24.79,1
INSP002980,CON01247,688.7666150387946,611.83,11.17,0,0,0,0.4,29.84,0
INSP002981,CON01609,124.68429113772876,99.96,19.83,0,0,0,0.38,18.8,0
INSP002982,CON00014,513.7672070473482,422.32,17.8,0,0,0,0.78,9.42,0
INSP002983,CON01976,262.8243951531609,275.1,-4.67,0,0,0,0.52,14.5,0
INSP002984,CON01823,689.515069382085,700.48,-1.59,0,0,0,0.23,20.76,0
INSP002985,CON00423,512.004646879398,508.37,0.71,0,0,0,0.49,28.81,1
INSP002986,CON00565,712.872054065969,709.09,0.53,0,0,1,0.24,26.58,0
INSP002987,CON00663,1128.9418715335003,1112.8,1.43,0,0,0,0.68,12.0,0
INSP002988,CON00721,102.41947191067825,91.6,10.56,0,0,0,0.44,6.57,0
INSP002989,CON01425,849.2125850974368,416.2,50.99,1,1,0,0.55,8.16,1
INSP002990,CON01013,645.3809750248558,647.77,-0.37,0,0,0,0.6,25.47,1
INSP002991,CON01096,1112.3455548753068,999.66,10.13,0,0,0,0.62,12.82,0
INSP002992,CON01270,116.6614715170237,126.46,-8.4,0,0,0,0.47,13.87,0
INSP002993,CON00579,783.8871719646405,722.82,7.79,0,0,0,0.36,27.82,1
INSP002994,CON01692,1179.0412832149489,1084.01,8.06,0,0,0,0.41,16.48,0
INSP002995,CON00985,788.6131228473823,826.07,-4.75,0,0,0,0.7,12.99,0
INSP002996,CON00976,427.2588467960901,355.86,16.71,0,0,0,0.75,18.4,0
INSP002997,CON00837,338.2367902642569,305.26,9.75,0,0,0,0.38,11.74,0
INSP002998,CON01081,1076.3707498744525,1147.63,-6.62,0,0,0,0.35,8.28,0
INSP002999,CON00084,686.1565742790852,667.15,2.77,0,0,0,0.21,12.69,0
INSP003000,CON00297,437.17526004242586,353.06,19.24,0,0,0,0.44,13.42,1
INSP003001,CON00277,1086.6720017809157,174.95,83.9,1,1,0,0.67,23.69,1
INSP003002,CON01636,677.0150031563418,557.45,17.66,0,0,0,0.48,12.93,0
INSP003003,CON01325,749.6692464689075,639.92,14.64,0,0,0,0.6,15.74,0
INSP003004,CON00811,904.5333223042675,920.36,-1.75,0,0,0,0.48,10.43,1
INSP003005,CON01829,694.0343124966947,586.81,15.45,0,0,1,0.51,29.18,0
INSP003006,CON00382,530.2809060658969,499.95,5.72,0,0,1,0.71,15.6,0
INSP003007,CON01597,294.5950552223257,248.81,15.54,0,0,0,0.64,25.26,0
INSP003008,CON00744,647.3199356750025,555.59,14.17,0,0,0,0.39,27.74,0
INSP003009,CON01772,139.74566730016093,119.16,14.73,0,0,0,0.47,9.37,0
INSP003010,CON01490,1179.07342975242,1281.89,-8.72,0,0,0,0.23,17.86,0
INSP003011,CON01583,662.0911433299792,580.92,12.26,0,0,0,0.27,9.16,0
INSP003012,CON01557,999.030901122531,928.2,7.09,0,0,1,0.31,26.42,0
INSP003013,CON01534,989.4702242705437,501.76,49.29,1,1,0,0.62,29.54,0
INSP003014,CON01325,1088.106988088339,994.09,8.64,0,0,0,0.74,13.37,0
INSP003015,CON00738,374.4193685586578,299.8,19.93,0,0,0,0.65,24.38,0
INSP003016,CON00267,203.53422837219253,206.14,-1.28,0,0,1,0.28,21.33,0
INSP003017,CON00422,200.02837328455342,167.12,16.45,0,0,0,0.46,26.27,0
INSP003018,CON00168,311.3274368989681,299.03,3.95,0,0,0,0.59,23.16,0
INSP003019,CON01069,538.8295909898727,484.14,10.15,0,0,0,0.61,25.29,0
INSP003020,CON01611,595.6416680229238,558.95,6.16,0,0,0,0.5,12.95,0
INSP003021,CON01973,101.54046335925175,93.82,7.6,0,0,0,0.38,7.97,0
INSP003022,CON01819,505.1877929314187,466.64,7.63,0,0,1,0.59,28.39,0
INSP003023,CON01196,1047.4687808834965,983.47,6.11,0,0,0,0.22,22.6,0
INSP003024,CON00309,450.185319159327,402.56,10.58,0,0,1,0.54,26.07,0
INSP003025,CON01047,694.4023712681471,168.6,75.72,1,1,0,0.74,18.01,1
INSP003026,CON00695,1013.6988320877721,1001.03,1.25,0,0,0,0.54,19.03,0
INSP003027,CON00658,280.91778667744006,303.05,-7.88,0,0,0,0.6,25.34,0
INSP003028,CON01061,663.1648051134955,685.05,-3.3,0,0,0,0.45,23.23,0
INSP003029,CON00780,198.79280063390541,208.0,-4.63,0,0,0,0.47,28.39,0
INSP003030,CON01816,920.7918381570322,900.44,2.21,0,0,0,0.49,8.4,0
INSP003031,CON00170,834.3358241706418,734.55,11.96,0,0,0,0.75,28.27,0
INSP003032,CON00969,374.7804515628933,323.59,13.66,0,0,0,0.24,5.2,0
INSP003033,CON01208,734.0665169306054,672.7,8.36,0,0,0,0.5,7.89,0
INSP003034,CON00523,380.279873251579,399.86,-5.15,0,0,0,0.7,5.27,0
INSP003035,CON01243,453.9666083759827,376.7,17.02,0,0,0,0.23,28.97,1
INSP003036,CON01270,872.9668965682838,755.99,13.4,0,0,0,0.53,18.68,1
INSP003037,CON00664,933.9178743579046,235.25,74.81,1,1,0,0.69,5.34,1
INSP003038,CON01236,272.8460724862264,249.49,8.56,0,0,0,0.65,8.24,0
INSP003039,CON01861,954.3546905045332,982.79,-2.98,0,0,0,0.54,16.69,0
INSP003040,CON00827,346.18153544224106,302.01,12.76,0,0,0,0.21,16.75,1
INSP003041,CON00090,419.5925503792876,362.19,13.68,0,0,0,0.44,14.03,0
INSP003042,CON00747,1041.9532769133925,1106.24,-6.17,0,0,1,0.43,5.55,1
INSP003043,CON00067,841.4431777202917,836.9,0.54,0,0,0,0.45,14.55,0
INSP003044,CON01715,1030.5998923760021,1079.86,-4.78,0,0,0,0.59,21.9,0
INSP003045,CON01485,119.34673302583711,131.08,-9.83,0,0,0,0.68,7.25,0
INSP003046,CON01814,1053.397629349895,1123.24,-6.63,0,0,0,0.48,27.1,0
INSP003047,CON00016,971.4920499949512,1048.53,-7.93,0,0,0,0.51,10.88,0
INSP003048,CON01068,370.983724438721,371.24,-0.07,0,0,0,0.71,19.52,1
INSP003049,CON01373,1161.2245483137044,490.5,57.76,1,1,0,0.75,25.23,1
INSP003050,CON01184,643.8351794873133,627.8,2.49,0,0,0,0.28,14.92,0
INSP003051,CON01333,271.44534437862796,255.62,5.83,0,0,0,0.34,28.65,0
INSP003052,CON01005,1188.3735758345858,1289.98,-8.55,0,0,0,0.43,8.15,0
INSP003053,CON01958,979.871138993545,916.87,6.43,0,0,0,0.57,17.77,0
INSP003054,CON00134,537.6457440580357,469.1,12.75,0,0,0,0.63,13.83,0
INSP003055,CON01390,775.4804756385201,703.59,9.27,0,0,0,0.74,14.59,0
INSP003056,CON01784,1182.3243281260247,1282.7,-8.49,0,0,0,0.8,6.07,0
INSP003057,CON01496,669.7800341355521,602.2,10.09,0,0,0,0.24,25.38,0
INSP003058,CON01958,798.4921253194321,823.72,-3.16,0,0,0,0.64,27.9,0
INSP003059,CON01328,565.9555663518937,588.03,-3.9,0,0,0,0.67,8.64,0
INSP003060,CON01532,1128.3503962350032,1212.75,-7.48,0,0,0,0.33,21.29,0
INSP003061,CON01386,1095.6621668303724,277.31,74.69,1,1,0,0.51,10.9,1
INSP003062,CON00856,1162.2640422065228,1020.0,12.24,0,0,0,0.78,21.18,0
INSP003063,CON00324,356.87614870603005,345.74,3.12,0,0,0,0.68,27.21,0
INSP003064,CON01902,616.4284627279865,658.78,-6.87,0,0,0,0.46,18.33,0
INSP003065,CON01364,830.8362720637763,833.91,-0.37,0,0,0,0.36,8.81,0
INSP003066,CON00785,971.0760123682583,1044.88,-7.6,0,0,0,0.41,24.62,0
INSP003067,CON00468,1151.0313677821764,947.64,17.67,0,0,0,0.76,21.55,0
INSP003068,CON00573,521.6992308198762,427.58,18.04,0,0,0,0.25,22.62,0
INSP003069,CON01065,359.97615248004263,308.82,14.21,0,0,0,0.44,25.41,0
INSP003070,CON01023,787.8809743026496,836.18,-6.13,0,0,0,0.31,7.42,0
INSP003071,CON00789,1199.5376605595327,1261.31,-5.15,0,0,0,0.38,26.37,0
INSP003072,CON01320,288.0103918394409,256.96,10.78,0,0,0,0.48,10.0,1
INSP003073,CON00282,237.3533121494126,87.7,63.05,1,1,0,0.55,27.11,1
INSP003074,CON01255,1145.721965671363,1199.34,-4.68,0,0,1,0.43,15.25,0
INSP003075,CON00445,329.45760365166745,337.27,-2.37,0,0,0,0.73,6.67,0
INSP003076,CON00139,626.3704937875639,587.47,6.21,0,0,0,0.44,12.64,0
INSP003077,CON01591,715.3672449781815,708.43,0.97,0,0,0,0.6,13.71,0
INSP003078,CON00423,1046.9131351722358,988.7,5.56,0,0,0,0.5,12.9,0
INSP003079,CON00230,855.9346478404212,726.6,15.11,0,0,1,0.61,13.45,1
INSP003080,CON01682,640.0013079942138,703.94,-9.99,0,0,0,0.67,5.58,0
INSP003081,CON01054,877.8831968952256,949.26,-8.13,0,0,0,0.55,12.2,0
INSP003082,CON01883,878.8903476188756,963.97,-9.68,0,0,0,0.64,21.55,0
INSP003083,CON00473,812.2062434463344,774.68,4.62,0,0,0,0.76,19.78,1
INSP003084,CON00878,1078.322675964244,924.99,14.22,0,0,0,0.33,9.11,0
INSP003085,CON01781,275.04156870721886,126.55,53.99,1,1,0,0.26,28.26,1
INSP003086,CON01057,441.3387128897605,456.08,-3.34,0,0,1,0.73,6.94,0
INSP003087,CON01088,433.8214427141603,432.91,0.21,0,0,0,0.35,10.0,0
INSP003088,CON00634,1161.9607203042815,1229.82,-5.84,0,0,0,0.22,12.98,1
INSP003089,CON01963,437.6906210497404,477.65,-9.13,0,0,0,0.22,16.66,0
INSP003090,CON00112,289.7145972973944,265.2,8.46,0,0,0,0.64,24.25,0
INSP003091,CON00217,550.6919464460068,447.82,18.68,0,0,0,0.53,21.87,0
INSP003092,CON00837,627.4294490621941,521.08,16.95,0,0,0,0.79,23.89,0
INSP003093,CON01419,1078.8950884921483,1179.66,-9.34,0,0,0,0.46,6.46,0
INSP003094,CON00189,904.8023427235433,842.73,6.86,0,0,0,0.76,20.27,0
INSP003095,CON00147,701.9012144479059,725.41,-3.35,0,0,0,0.5,24.21,1
INSP003096,CON00294,655.9801446355924,712.53,-8.62,0,0,0,0.52,17.48,0
INSP003097,CON01901,156.56015865887937,34.43,78.01,1,1,0,0.7,25.87,1
INSP003098,CON00906,239.57145813610427,220.88,7.8,0,0,0,0.29,10.75,0
INSP003099,CON00854,181.11137684128994,159.38,12.0,0,0,0,0.21,27.21,0
INSP003100,CON01211,1170.0426263170634,1177.76,-0.66,0,0,0,0.7,6.29,0
INSP003101,CON01586,1084.8898828299061,899.81,17.06,0,0,0,0.45,15.52,0
INSP003102,CON01192,660.660166250987,612.5,7.29,0,0,0,0.79,10.97,0
INSP003103,CON01818,224.67425265256395,200.93,10.57,0,0,0,0.48,23.7,0
INSP003104,CON00047,1196.177153164142,1117.95,6.54,0,0,0,0.29,9.35,0
INSP003105,CON01463,376.85386453637307,310.68,17.56,0,0,0,0.34,14.02,1
INSP003106,CON00550,840.3664667884383,828.6,1.4,0,0,0,0.74,8.06,1
INSP003107,CON01409,273.8814881062609,227.81,16.82,0,0,0,0.22,10.66,0
INSP003108,CON00984,1030.9035530081119,947.5,8.09,0,0,0,0.29,18.97,0
INSP003109,CON01196,573.073446048,119.37,79.17,1,1,0,0.39,6.14,1
INSP003110,CON01466,1064.0007898101464,940.26,11.63,0,0,0,0.39,16.68,0
INSP003111,CON01086,674.9581256843679,653.36,3.2,0,0,1,0.53,8.69,1
INSP003112,CON00497,360.3111076537159,385.28,-6.93,0,0,0,0.75,20.36,0
INSP003113,CON00966,285.3737889418104,280.72,1.63,0,0,0,0.32,26.58,0
INSP003114,CON00569,212.54129821373337,172.99,18.61,0,0,0,0.52,7.08,0
INSP003115,CON01739,342.5255423622499,295.63,13.69,0,0,0,0.48,7.07,0
INSP003116,CON00950,910.0476106967469,980.67,-7.76,0,0,0,0.49,23.11,0
INSP003117,CON01079,189.3587765803482,205.78,-8.67,0,0,0,0.4,20.17,0
INSP003118,CON00505,315.8329718217313,340.59,-7.84,0,0,0,0.41,7.07,0
INSP003119,CON01428,268.6423384414527,291.05,-8.34,0,0,0,0.49,28.52,0
INSP003120,CON01602,431.6902642097944,350.62,18.78,0,0,0,0.38,7.75,0
INSP003121,CON01043,722.351424431981,180.01,75.08,1,1,0,0.3,24.19,1
INSP003122,CON00175,225.50103422545348,183.69,18.54,0,0,1,0.34,25.72,0
INSP003123,CON01738,525.3981837028937,550.25,-4.73,0,0,0,0.6,28.38,0
INSP003124,CON00545,991.5632943125753,940.99,5.1,0,0,0,0.31,14.22,0
INSP003125,CON00669,140.13337575996763,128.39,8.38,0,0,0,0.62,27.3,0
INSP003126,CON00263,477.46381154779397,386.65,19.02,0,0,0,0.78,9.56,0
INSP003127,CON01258,185.8134310209975,176.67,4.92,0,0,0,0.64,15.35,0
INSP003128,CON01511,887.8082596683031,935.75,-5.4,0,0,0,0.73,25.4,0
INSP003129,CON01103,1168.4880334336856,1017.52,12.92,0,0,0,0.66,14.96,0
INSP003130,CON00929,163.4206343596489,176.27,-7.86,0,0,0,0.55,9.29,0
INSP003131,CON01940,709.9133588990909,733.84,-3.37,0,0,0,0.64,28.18,0
INSP003132,CON01871,277.8469945078617,231.72,16.6,0,0,1,0.55,28.21,0
INSP003133,CON01237,1117.5149175197485,186.96,83.27,1,1,0,0.71,29.2,0
INSP003134,CON01155,106.9144222401343,86.34,19.24,0,0,1,0.27,23.31,0
