Outage_ID,Feeder_ID,Start_Time,End_Time,Duration_Minutes,Cause,Area
OUT01371,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,171,Weather,Anna Nagar
OUT01372,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Equipment Failure,Anna Nagar
OUT01373,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,133,Equipment Failure,Anna Nagar
OUT01374,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,149,Line Fault,Adyar
OUT01375,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,125,Weather,Anna Nagar
OUT01376,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Line Fault,Anna Nagar
OUT01377,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,68,Weather,Velachery
OUT01378,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,52,Line Fault,Velachery
OUT01379,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,43,Equipment Failure,Anna Nagar
OUT01380,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,33,Equipment Failure,Anna Nagar
OUT01381,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,151,Equipment Failure,Adyar
OUT01382,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,161,Equipment Failure,Adyar
OUT01383,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,34,Line Fault,Anna Nagar
OUT01384,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Equipment Failure,Velachery
OUT01385,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Line Fault,Velachery
OUT01386,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,82,Equipment Failure,Anna Nagar
OUT01387,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,155,Equipment Failure,Anna Nagar
OUT01388,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Weather,Anna Nagar
OUT01389,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,94,Weather,Anna Nagar
OUT01390,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Velachery
OUT01391,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,57,Weather,Adyar
OUT01392,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,66,Weather,Velachery
OUT01393,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,61,Weather,Adyar
OUT01394,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Line Fault,Velachery
OUT01395,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,172,Weather,Anna Nagar
OUT01396,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,79,Line Fault,Adyar
OUT01397,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,106,Equipment Failure,Velachery
OUT01398,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,57,Equipment Failure,Adyar
OUT01399,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Equipment Failure,Velachery
OUT01400,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Weather,Adyar
OUT01401,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,117,Weather,Anna Nagar
OUT01402,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Equipment Failure,Velachery
OUT01403,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,30,Weather,Adyar
OUT01404,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,61,Weather,Anna Nagar
OUT01405,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,22,Weather,Velachery
OUT01406,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,160,Weather,Anna Nagar
OUT01407,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Equipment Failure,Velachery
OUT01408,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,16,Weather,Velachery
OUT01409,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,140,Equipment Failure,Velachery
OUT01410,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Equipment Failure,Adyar
OUT01411,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Weather,Adyar
OUT01412,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,87,Weather,Velachery
OUT01413,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,106,Line Fault,Velachery
OUT01414,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Equipment Failure,Anna Nagar
OUT01415,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,86,Equipment Failure,Velachery
OUT01416,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Equipment Failure,Adyar
OUT01417,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Equipment Failure,Adyar
OUT01418,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,176,Weather,Anna Nagar
OUT01419,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,128,Line Fault,Velachery
OUT01420,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,15,Equipment Failure,Anna Nagar
OUT01421,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Line Fault,Anna Nagar
OUT01422,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Weather,Anna Nagar
OUT01423,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,53,Weather,Adyar
OUT01424,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Equipment Failure,Anna Nagar
OUT01425,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,125,Line Fault,Adyar
OUT01426,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Weather,Adyar
OUT01427,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,120,Equipment Failure,Anna Nagar
OUT01428,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,15,Line Fault,Anna Nagar
OUT01429,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,95,Line Fault,Adyar
OUT01430,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,62,Equipment Failure,Anna Nagar
OUT01431,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,153,Weather,Velachery
OUT01432,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Weather,Velachery
OUT01433,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Weather,Velachery
OUT01434,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,57,Line Fault,Adyar
OUT01435,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,69,Line Fault,Anna Nagar
OUT01436,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,22,Weather,Velachery
OUT01437,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,155,Line Fault,Anna Nagar
OUT01438,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,169,Line Fault,Anna Nagar
OUT01439,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Weather,Anna Nagar
OUT01440,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,140,Weather,Velachery
OUT01441,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,152,Line Fault,Adyar
OUT01442,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Line Fault,Adyar
OUT01443,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,27,Line Fault,Anna Nagar
OUT01444,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,131,Equipment Failure,Adyar
OUT01445,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,144,Equipment Failure,Anna Nagar
OUT01446,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,113,Line Fault,Adyar
OUT01447,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Line Fault,Anna Nagar
OUT01448,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Equipment Failure,Anna Nagar
OUT01449,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Weather,Adyar
OUT01450,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Weather,Adyar
OUT01451,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,117,Equipment Failure,Adyar
OUT01452,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Line Fault,Velachery
OUT01453,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,170,Line Fault,Adyar
OUT01454,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Weather,Anna Nagar
OUT01455,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,126,Line Fault,Velachery
OUT01456,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Equipment Failure,Anna Nagar
OUT01457,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Velachery
OUT01458,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,39,Weather,Adyar
OUT01459,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,154,Line Fault,Velachery
OUT01460,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,163,Line Fault,Anna Nagar
OUT01461,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,33,Weather,Anna Nagar
OUT01462,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Equipment Failure,Anna Nagar
OUT01463,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,143,Weather,Velachery
OUT01464,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,46,Weather,Adyar
OUT01465,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Equipment Failure,Velachery
OUT01466,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,143,Equipment Failure,Velachery
OUT01467,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,91,Weather,Velachery
OUT01468,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Line Fault,Velachery
OUT01469,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Weather,Velachery
OUT01470,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Equipment Failure,Adyar
OUT01471,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Line Fault,Anna Nagar
OUT01472,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,39,Line Fault,Adyar
OUT01473,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Equipment Failure,Velachery
OUT01474,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,48,Weather,Velachery
OUT01475,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Equipment Failure,Anna Nagar
OUT01476,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,30,Weather,Adyar
OUT01477,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,77,Equipment Failure,Adyar
OUT01478,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,101,Equipment Failure,Velachery
OUT01479,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Line Fault,Adyar
OUT01480,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,143,Line Fault,Anna Nagar
OUT01481,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,16,Equipment Failure,Anna Nagar
OUT01482,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,111,Weather,Velachery
OUT01483,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,92,Line Fault,Anna Nagar
OUT01484,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,46,Line Fault,Anna Nagar
OUT01485,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,76,Equipment Failure,Velachery
OUT01486,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Line Fault,Velachery
OUT01487,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,179,Equipment Failure,Adyar
OUT01488,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,171,Line Fault,Anna Nagar
OUT01489,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,94,Equipment Failure,Adyar
OUT01490,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Line Fault,Anna Nagar
OUT01491,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,22,Line Fault,Adyar
OUT01492,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Line Fault,Velachery
OUT01493,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,44,Weather,Velachery
OUT01494,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Line Fault,Velachery
OUT01495,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Equipment Failure,Anna Nagar
OUT01496,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,161,Equipment Failure,Velachery
OUT01497,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,30,Weather,Velachery
OUT01498,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,118,Equipment Failure,Velachery
OUT01499,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Line Fault,Adyar
OUT01500,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Weather,Velachery
OUT01501,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,89,Weather,Velachery
OUT01502,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,85,Line Fault,Adyar
OUT01503,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,34,Equipment Failure,Adyar
OUT01504,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,125,Weather,Adyar
OUT01505,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,44,Weather,Velachery
OUT01506,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,124,Line Fault,Adyar
OUT01507,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,45,Weather,Anna Nagar
OUT01508,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Line Fault,Anna Nagar
OUT01509,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,158,Weather,Anna Nagar
OUT01510,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,75,Equipment Failure,Anna Nagar
OUT01511,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,178,Weather,Velachery
OUT01512,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,139,Weather,Velachery
OUT01513,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,102,Weather,Anna Nagar
OUT01514,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,113,Weather,Anna Nagar
OUT01515,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,53,Weather,Anna Nagar
OUT01516,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,155,Equipment Failure,Velachery
OUT01517,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Weather,Anna Nagar
OUT01518,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,52,Line Fault,Anna Nagar
OUT01519,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,36,Equipment Failure,Adyar
OUT01520,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Velachery
OUT01521,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,159,Weather,Anna Nagar
OUT01522,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,32,Equipment Failure,Velachery
OUT01523,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,118,Equipment Failure,Velachery
OUT01524,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Line Fault,Anna Nagar
OUT01525,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,174,Equipment Failure,Anna Nagar
OUT01526,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,46,Weather,Anna Nagar
OUT01527,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,16,Line Fault,Anna Nagar
OUT01528,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Weather,Anna Nagar
OUT01529,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,164,Weather,Adyar
OUT01530,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,176,Line Fault,Velachery
OUT01531,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Equipment Failure,Velachery
OUT01532,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Weather,Anna Nagar
OUT01533,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,69,Equipment Failure,Anna Nagar
OUT01534,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,176,Equipment Failure,Adyar
OUT01535,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,114,Weather,Anna Nagar
OUT01536,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,51,Weather,Anna Nagar
OUT01537,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Line Fault,Adyar
OUT01538,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,115,Line Fault,Anna Nagar
OUT01539,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Line Fault,Anna Nagar
OUT01540,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,83,Line Fault,Velachery
OUT01541,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Equipment Failure,Adyar
OUT01542,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Weather,Adyar
OUT01543,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,43,Weather,Anna Nagar
OUT01544,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,163,Equipment Failure,Adyar
OUT01545,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Line Fault,Anna Nagar
OUT01546,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,69,Equipment Failure,Anna Nagar
OUT01547,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Line Fault,Adyar
OUT01548,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Equipment Failure,Adyar
OUT01549,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Line Fault,Adyar
OUT01550,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,38,Weather,Anna Nagar
OUT01551,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,111,Weather,Adyar
OUT01552,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Weather,Adyar
OUT01553,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Weather,Adyar
OUT01554,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,38,Line Fault,Velachery
OUT01555,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,102,Equipment Failure,Velachery
OUT01556,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,73,Equipment Failure,Adyar
OUT01557,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Weather,Adyar
OUT01558,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Line Fault,Velachery
OUT01559,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,27,Equipment Failure,Anna Nagar
OUT01560,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,163,Line Fault,Adyar
OUT01561,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Weather,Adyar
OUT01562,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,174,Weather,Velachery
OUT01563,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Weather,Anna Nagar
OUT01564,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Equipment Failure,Velachery
OUT01565,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,65,Weather,Adyar
OUT01566,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,86,Line Fault,Anna Nagar
OUT01567,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Line Fault,Anna Nagar
OUT01568,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,170,Weather,Anna Nagar
OUT01569,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,131,Equipment Failure,Velachery
OUT01570,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,24,Weather,Velachery
OUT01571,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,21,Equipment Failure,Anna Nagar
OUT01572,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,26,Weather,Anna Nagar
OUT01573,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,102,Weather,Adyar
OUT01574,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,93,Equipment Failure,Anna Nagar
OUT01575,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Adyar
OUT01576,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,21,Line Fault,Anna Nagar
OUT01577,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,51,Line Fault,Adyar
OUT01578,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,73,Weather,Velachery
OUT01579,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,141,Weather,Adyar
OUT01580,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Anna Nagar
OUT01581,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,150,Weather,Anna Nagar
OUT01582,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,149,Line Fault,Adyar
OUT01583,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,120,Weather,Anna Nagar
OUT01584,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,89,Line Fault,Velachery
OUT01585,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,160,Line Fault,Velachery
OUT01586,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Line Fault,Adyar
OUT01587,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,38,Line Fault,Adyar
OUT01588,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,171,Line Fault,Velachery
OUT01589,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Weather,Anna Nagar
OUT01590,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,80,Equipment Failure,Anna Nagar
OUT01591,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,44,Equipment Failure,Velachery
OUT01592,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Line Fault,Adyar
OUT01593,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Line Fault,Anna Nagar
OUT01594,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,18,Weather,Adyar
OUT01595,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Weather,Adyar
OUT01596,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,49,Weather,Adyar
OUT01597,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Equipment Failure,Anna Nagar
OUT01598,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Equipment Failure,Anna Nagar
OUT01599,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Line Fault,Anna Nagar
OUT01600,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Line Fault,Anna Nagar
OUT01601,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,68,Equipment Failure,Adyar
OUT01602,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,77,Equipment Failure,Adyar
OUT01603,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,62,Line Fault,Velachery
OUT01604,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Equipment Failure,Adyar
OUT01605,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,112,Line Fault,Anna Nagar
OUT01606,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Weather,Anna Nagar
OUT01607,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,145,Equipment Failure,Velachery
OUT01608,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,43,Line Fault,Anna Nagar
OUT01609,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,111,Line Fault,Velachery
OUT01610,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,157,Line Fault,Anna Nagar
OUT01611,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Line Fault,Velachery
OUT01612,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Equipment Failure,Velachery
OUT01613,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,61,Line Fault,Adyar
OUT01614,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,82,Line Fault,Anna Nagar
OUT01615,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,115,Weather,Velachery
OUT01616,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Line Fault,Adyar
OUT01617,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,107,Equipment Failure,Adyar
OUT01618,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Line Fault,Adyar
OUT01619,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Equipment Failure,Adyar
OUT01620,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,164,Line Fault,Velachery
OUT01621,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,122,Equipment Failure,Velachery
OUT01622,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,110,Line Fault,Velachery
OUT01623,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,36,Line Fault,Adyar
OUT01624,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,17,Equipment Failure,Velachery
OUT01625,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,79,Equipment Failure,Adyar
OUT01626,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,26,Weather,Anna Nagar
OUT01627,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,91,Weather,Anna Nagar
OUT01628,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Equipment Failure,Anna Nagar
OUT01629,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Equipment Failure,Anna Nagar
OUT01630,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Weather,Velachery
OUT01631,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,118,Line Fault,Adyar
OUT01632,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,87,Equipment Failure,Adyar
OUT01633,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,58,Line Fault,Adyar
OUT01634,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,76,Weather,Adyar
OUT01635,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,179,Equipment Failure,Velachery
OUT01636,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,170,Weather,Adyar
OUT01637,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,161,Equipment Failure,Adyar
OUT01638,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,177,Equipment Failure,Adyar
OUT01639,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Line Fault,Adyar
OUT01640,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,139,Equipment Failure,Anna Nagar
OUT01641,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Line Fault,Anna Nagar
OUT01642,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,174,Line Fault,Adyar
