Load_ID,Transformer_ID,Date_Time,Load_KW,Voltage,Temperature,Utilization_Percentage
LD001220,TX0088,2026-04-01 12:00:00,59.08,405.6,64.4,90.13
LD001221,TX0048,2026-04-01 12:00:00,181.66,423.5,60.6,90.08
LD001222,TX0058,2026-04-01 12:00:00,362.46,420.4,58.5,43.6
LD001223,TX0004,2026-04-01 12:00:00,328.48,401.4,83.4,84.53
LD001224,TX0075,2026-04-01 12:00:00,128.0,403.1,74.8,63.65
LD001225,TX0012,2026-04-01 12:00:00,46.67,428.5,67.3,61.83
LD001226,TX0088,2026-04-01 12:00:00,262.75,415.9,48.7,61.41
LD001227,TX0039,2026-04-01 12:00:00,83.15,429.9,51.0,87.61
LD001228,TX0043,2026-04-01 12:00:00,333.25,429.0,79.2,63.17
LD001229,TX0001,2026-04-01 12:00:00,207.85,423.1,83.5,75.31
LD001230,TX0092,2026-04-01 12:00:00,183.05,409.7,77.4,78.6
LD001231,TX0002,2026-04-01 12:00:00,128.97,405.8,62.2,79.13
LD001232,TX0022,2026-04-01 12:00:00,237.73,400.3,54.7,62.75
LD001233,TX0023,2026-04-01 12:00:00,335.21,404.7,50.4,54.68
LD001234,TX0049,2026-04-01 12:00:00,209.81,426.4,51.0,75.74
LD001235,TX0041,2026-04-01 12:00:00,74.97,421.4,59.7,75.81
LD001236,TX0045,2026-04-01 12:00:00,240.58,425.4,74.8,59.2
LD001237,TX0039,2026-04-01 12:00:00,157.66,425.2,73.8,41.37
LD001238,TX0061,2026-04-01 12:00:00,225.91,429.2,62.8,77.32
LD001239,TX0051,2026-04-01 12:00:00,70.96,421.0,60.0,58.94
LD001240,TX0093,2026-04-01 12:00:00,66.78,416.8,60.7,53.8
LD001241,TX0024,2026-04-01 12:00:00,304.67,417.7,77.1,73.36
LD001242,TX0023,2026-04-01 12:00:00,215.9,420.5,50.6,88.51
LD001243,TX0036,2026-04-01 12:00:00,186.68,413.7,50.4,66.44
LD001244,TX0049,2026-04-01 12:00:00,383.43,420.5,49.2,87.53
LD001245,TX0008,2026-04-01 12:00:00,109.39,417.8,81.6,90.54
LD001246,TX0051,2026-04-01 12:00:00,366.08,404.8,47.6,91.76
LD001247,TX0045,2026-04-01 12:00:00,339.81,403.4,72.3,61.48
LD001248,TX0001,2026-04-01 12:00:00,230.85,406.6,64.2,70.59
LD001249,TX0003,2026-04-01 12:00:00,202.65,423.3,50.0,41.19
LD001250,TX0050,2026-04-01 12:00:00,84.85,407.7,62.6,81.57
LD001251,TX0049,2026-04-01 12:00:00,173.5,425.8,56.5,89.0
LD001252,TX0019,2026-04-01 12:00:00,234.85,408.6,63.2,53.43
LD001253,TX0006,2026-04-01 12:00:00,167.08,418.6,80.8,94.38
LD001254,TX0051,2026-04-01 12:00:00,370.43,426.0,52.8,44.57
LD001255,TX0068,2026-04-01 12:00:00,56.2,425.4,56.7,55.86
LD001256,TX0086,2026-04-01 12:00:00,148.64,425.1,77.9,78.9
LD001257,TX0056,2026-04-01 12:00:00,374.89,424.7,69.5,72.69
LD001258,TX0094,2026-04-01 12:00:00,69.42,420.6,52.0,93.72
LD001259,TX0058,2026-04-01 12:00:00,207.71,421.6,82.2,82.87
LD001260,TX0014,2026-04-01 12:00:00,309.26,428.6,64.5,55.31
LD001261,TX0085,2026-04-01 12:00:00,161.74,423.4,82.8,71.44
LD001262,TX0001,2026-04-01 12:00:00,331.3,404.3,45.7,94.16
LD001263,TX0002,2026-04-01 12:00:00,93.66,407.0,61.7,77.84
LD001264,TX0083,2026-04-01 12:00:00,395.11,410.1,62.3,56.93
LD001265,TX0066,2026-04-01 12:00:00,271.58,402.6,57.6,52.09
LD001266,TX0094,2026-04-01 12:00:00,145.79,426.5,55.5,69.65
LD001267,TX0007,2026-04-01 12:00:00,65.29,412.6,53.4,63.45
LD001268,TX0025,2026-04-01 12:00:00,240.59,412.9,69.0,72.37
LD001269,TX0067,2026-04-01 12:00:00,251.83,412.2,82.6,48.78
LD001270,TX0072,2026-04-01 12:00:00,199.16,414.2,74.5,65.14
LD001271,TX0058,2026-04-01 12:00:00,377.72,405.9,55.9,40.54
LD001272,TX0060,2026-04-01 12:00:00,156.01,421.9,67.7,50.78
LD001273,TX0058,2026-04-01 12:00:00,248.64,426.4,72.6,62.35
LD001274,TX0051,2026-04-01 12:00:00,64.62,421.6,65.1,94.74
LD001275,TX0012,2026-04-01 12:00:00,204.63,408.2,68.7,45.28
LD001276,TX0100,2026-04-01 12:00:00,322.63,400.9,68.4,40.04
LD001277,TX0080,2026-04-01 12:00:00,309.08,404.2,72.9,56.67
LD001278,TX0004,2026-04-01 12:00:00,212.03,420.3,62.4,62.58
LD001279,TX0065,2026-04-01 12:00:00,348.52,422.8,74.0,74.84
LD001280,TX0026,2026-04-01 12:00:00,381.95,414.7,80.2,80.87
LD001281,TX0097,2026-04-01 12:00:00,196.28,400.8,56.3,60.61
LD001282,TX0005,2026-04-01 12:00:00,166.13,414.6,57.2,89.06
LD001283,TX0028,2026-04-01 12:00:00,268.07,426.6,60.0,51.26
LD001284,TX0011,2026-04-01 12:00:00,399.29,403.7,53.1,81.6
LD001285,TX0100,2026-04-01 12:00:00,54.35,427.2,83.6,73.45
LD001286,TX0014,2026-04-01 12:00:00,171.93,428.5,64.6,77.99
LD001287,TX0087,2026-04-01 12:00:00,216.61,419.9,57.3,40.78
LD001288,TX0029,2026-04-01 12:00:00,392.88,401.9,69.0,91.04
LD001289,TX0058,2026-04-01 12:00:00,337.28,410.1,76.0,47.2
LD001290,TX0069,2026-04-01 12:00:00,146.99,425.9,58.1,46.0
LD001291,TX0095,2026-04-01 12:00:00,321.83,421.6,52.1,72.18
LD001292,TX0023,2026-04-01 12:00:00,115.01,414.7,83.1,70.67
LD001293,TX0065,2026-04-01 12:00:00,252.45,404.8,84.8,54.11
LD001294,TX0078,2026-04-01 12:00:00,54.39,414.5,56.1,55.11
LD001295,TX0003,2026-04-01 12:00:00,192.78,402.8,64.3,74.86
LD001296,TX0048,2026-04-01 12:00:00,315.94,418.5,46.1,48.05
LD001297,TX0065,2026-04-01 12:00:00,143.22,423.4,77.5,50.74
LD001298,TX0024,2026-04-01 12:00:00,302.34,418.8,46.5,54.76
LD001299,TX0085,2026-04-01 12:00:00,157.86,400.4,75.7,94.93
LD001300,TX0060,2026-04-01 12:00:00,65.95,420.1,56.1,82.32
LD001301,TX0060,2026-04-01 12:00:00,364.47,414.6,82.4,40.13
LD001302,TX0014,2026-04-01 12:00:00,191.3,412.9,55.0,44.39
LD001303,TX0073,2026-04-01 12:00:00,306.24,408.5,85.0,47.88
LD001304,TX0030,2026-04-01 12:00:00,253.86,403.5,50.5,70.95
LD001305,TX0008,2026-04-01 12:00:00,282.67,416.8,80.9,65.63
LD001306,TX0060,2026-04-01 12:00:00,233.75,425.0,51.5,68.24
LD001307,TX0026,2026-04-01 12:00:00,237.32,429.6,78.0,57.47
LD001308,TX0052,2026-04-01 12:00:00,352.23,419.0,56.7,48.43
LD001309,TX0064,2026-04-01 12:00:00,243.87,409.3,62.8,57.6
LD001310,TX0054,2026-04-01 12:00:00,331.21,412.4,65.9,87.76
LD001311,TX0037,2026-04-01 12:00:00,200.92,421.7,81.0,67.71
LD001312,TX0068,2026-04-01 12:00:00,390.26,414.3,51.8,68.63
LD001313,TX0032,2026-04-01 12:00:00,62.37,415.7,82.8,76.67
LD001314,TX0011,2026-04-01 12:00:00,176.39,404.2,53.6,42.97
LD001315,TX0008,2026-04-01 12:00:00,104.26,416.1,71.2,53.04
LD001316,TX0069,2026-04-01 12:00:00,146.95,429.2,73.4,46.06
LD001317,TX0075,2026-04-01 12:00:00,83.84,410.1,77.9,55.73
LD001318,TX0030,2026-04-01 12:00:00,219.68,405.0,84.1,41.06
LD001319,TX0077,2026-04-01 12:00:00,44.8,414.2,47.4,91.68
LD001320,TX0057,2026-04-01 12:00:00,250.43,415.6,76.2,93.4
LD001321,TX0025,2026-04-01 12:00:00,378.02,429.9,60.2,82.76
LD001322,TX0086,2026-04-01 12:00:00,98.31,406.4,73.1,76.35
LD001323,TX0028,2026-04-01 12:00:00,276.85,416.3,56.1,60.78
LD001324,TX0094,2026-04-01 12:00:00,133.35,411.2,82.8,58.82
LD001325,TX0072,2026-04-01 12:00:00,92.37,422.4,75.0,87.13
LD001326,TX0077,2026-04-01 12:00:00,341.56,426.1,61.5,47.28
LD001327,TX0080,2026-04-01 12:00:00,210.21,422.8,83.6,81.68
LD001328,TX0065,2026-04-01 12:00:00,64.02,405.7,76.4,90.16
LD001329,TX0083,2026-04-01 12:00:00,235.16,419.5,73.6,46.67
LD001330,TX0040,2026-04-01 12:00:00,392.35,407.0,78.1,45.18
LD001331,TX0026,2026-04-01 12:00:00,329.64,429.5,71.0,90.14
LD001332,TX0019,2026-04-01 12:00:00,240.26,416.8,64.0,73.11
LD001333,TX0074,2026-04-01 12:00:00,382.31,412.9,56.4,81.6
LD001334,TX0021,2026-04-01 12:00:00,328.8,419.4,49.2,74.14
LD001335,TX0097,2026-04-01 12:00:00,201.12,418.0,61.3,86.75
LD001336,TX0063,2026-04-01 12:00:00,209.28,427.5,63.8,94.02
LD001337,TX0043,2026-04-01 12:00:00,373.77,415.4,82.7,69.61
LD001338,TX0065,2026-04-01 12:00:00,56.28,422.7,69.8,87.57
LD001339,TX0041,2026-04-01 12:00:00,158.21,429.5,47.0,81.75
LD001340,TX0085,2026-04-01 12:00:00,197.98,419.0,45.9,89.1
LD001341,TX0020,2026-04-01 12:00:00,112.6,404.1,78.7,83.77
LD001342,TX0019,2026-04-01 12:00:00,103.92,429.9,68.7,40.73
LD001343,TX0021,2026-04-01 12:00:00,220.54,419.3,67.5,91.59
LD001344,TX0035,2026-04-01 12:00:00,251.03,429.7,59.3,78.2
LD001345,TX0084,2026-04-01 12:00:00,205.31,415.7,73.7,42.28
LD001346,TX0099,2026-04-01 12:00:00,186.49,401.5,78.3,44.81
LD001347,TX0086,2026-04-01 12:00:00,294.08,427.8,80.9,56.3
LD001348,TX0034,2026-04-01 12:00:00,306.77,426.6,62.8,92.38
LD001349,TX0042,2026-04-01 12:00:00,102.65,414.6,48.3,52.8
LD001350,TX0046,2026-04-01 12:00:00,63.36,410.4,79.7,78.42
LD001351,TX0029,2026-04-01 12:00:00,63.37,404.4,72.3,47.64
LD001352,TX0084,2026-04-01 12:00:00,304.55,427.9,73.7,44.74
LD001353,TX0026,2026-04-01 12:00:00,45.66,415.7,82.7,71.37
LD001354,TX0031,2026-04-01 12:00:00,391.16,423.5,54.2,65.55
LD001355,TX0069,2026-04-01 12:00:00,294.17,418.5,77.4,86.4
LD001356,TX0041,2026-04-01 12:00:00,254.92,403.5,62.3,85.44
LD001357,TX0068,2026-04-01 12:00:00,51.5,401.4,82.5,94.28
LD001358,TX0095,2026-04-01 12:00:00,51.48,411.3,58.1,84.3
LD001359,TX0038,2026-04-01 12:00:00,204.35,400.2,68.1,89.68
LD001360,TX0059,2026-04-01 12:00:00,178.05,406.3,71.6,71.73
LD001361,TX0038,2026-04-01 12:00:00,144.2,427.5,46.6,81.96
LD001362,TX0094,2026-04-01 12:00:00,86.54,417.4,70.8,66.95
LD001363,TX0073,2026-04-01 12:00:00,138.11,420.8,72.7,58.8
LD001364,TX0100,2026-04-01 12:00:00,268.55,423.4,78.1,62.84
LD001365,TX0034,2026-04-01 12:00:00,183.42,428.4,58.1,52.79
LD001366,TX0025,2026-04-01 12:00:00,152.37,404.6,73.8,87.38
LD001367,TX0056,2026-04-01 12:00:00,372.91,417.3,77.8,63.04
LD001368,TX0084,2026-04-01 12:00:00,159.53,411.7,77.8,59.24
LD001369,TX0047,2026-04-01 12:00:00,367.86,411.5,54.6,92.28
LD001370,TX0027,2026-04-01 12:00:00,69.14,420.4,83.2,47.26
LD001371,TX0098,2026-04-01 12:00:00,337.49,406.1,74.1,63.44
LD001372,TX0083,2026-04-01 12:00:00,224.19,419.0,72.7,93.03
LD001373,TX0054,2026-04-01 12:00:00,223.42,410.9,77.5,61.31
LD001374,TX0058,2026-04-01 12:00:00,254.76,403.6,76.4,82.95
LD001375,TX0092,2026-04-01 12:00:00,278.84,425.4,53.5,77.23
LD001376,TX0022,2026-04-01 12:00:00,334.56,404.3,69.2,62.85
LD001377,TX0069,2026-04-01 12:00:00,59.34,415.2,77.7,90.42
LD001378,TX0036,2026-04-01 12:00:00,152.68,408.3,71.8,84.41
LD001379,TX0017,2026-04-01 12:00:00,206.77,428.6,68.2,40.84
LD001380,TX0028,2026-04-01 12:00:00,387.26,418.4,56.0,58.98
LD001381,TX0044,2026-04-01 12:00:00,62.02,419.1,76.1,52.82
LD001382,TX0029,2026-04-01 12:00:00,182.18,416.3,47.2,49.14
LD001383,TX0077,2026-04-01 12:00:00,321.72,426.9,72.5,53.56
LD001384,TX0093,2026-04-01 12:00:00,374.96,409.1,75.8,63.73
LD001385,TX0003,2026-04-01 12:00:00,330.1,417.0,82.1,57.49
LD001386,TX0080,2026-04-01 12:00:00,391.76,406.7,74.5,90.89
LD001387,TX0089,2026-04-01 12:00:00,229.8,405.9,66.0,42.93
LD001388,TX0082,2026-04-01 12:00:00,302.16,414.4,52.9,57.96
LD001389,TX0081,2026-04-01 12:00:00,357.24,408.2,60.9,65.46
LD001390,TX0011,2026-04-01 12:00:00,189.16,422.5,48.8,49.15
LD001391,TX0003,2026-04-01 12:00:00,69.19,401.3,62.7,50.13
LD001392,TX0037,2026-04-01 12:00:00,59.91,403.5,50.9,45.78
LD001393,TX0056,2026-04-01 12:00:00,372.05,418.6,51.1,83.96
LD001394,TX0031,2026-04-01 12:00:00,40.73,402.3,52.8,40.8
LD001395,TX0096,2026-04-01 12:00:00,154.17,409.5,73.0,83.36
LD001396,TX0088,2026-04-01 12:00:00,346.21,418.8,56.8,76.82
LD001397,TX0047,2026-04-01 12:00:00,183.09,406.5,72.2,78.57
LD001398,TX0060,2026-04-01 12:00:00,110.88,423.3,76.7,82.19
LD001399,TX0089,2026-04-01 12:00:00,87.02,428.8,83.2,44.73
LD001400,TX0049,2026-04-01 12:00:00,52.49,428.1,48.4,48.15
LD001401,TX0075,2026-04-01 12:00:00,273.05,402.6,45.7,70.4
LD001402,TX0024,2026-04-01 12:00:00,157.2,421.6,62.0,48.04
LD001403,TX0028,2026-04-01 12:00:00,44.31,422.7,51.1,59.35
LD001404,TX0056,2026-04-01 12:00:00,69.86,405.3,54.4,74.99
LD001405,TX0031,2026-04-01 12:00:00,346.71,402.8,83.6,41.68
LD001406,TX0072,2026-04-01 12:00:00,84.41,403.1,84.9,69.52
LD001407,TX0029,2026-04-01 12:00:00,219.19,414.9,84.4,58.82
LD001408,TX0082,2026-04-01 12:00:00,164.89,426.2,81.4,74.72
LD001409,TX0075,2026-04-01 12:00:00,112.95,410.0,84.2,71.76
LD001410,TX0092,2026-04-01 12:00:00,84.95,405.0,52.3,62.69
LD001411,TX0066,2026-04-01 12:00:00,270.01,418.1,46.2,63.75
LD001412,TX0005,2026-04-01 12:00:00,355.17,411.3,58.6,63.88
LD001413,TX0009,2026-04-01 12:00:00,256.49,429.5,67.8,81.19
LD001414,TX0049,2026-04-01 12:00:00,175.36,415.8,63.4,45.95
LD001415,TX0037,2026-04-01 12:00:00,150.35,400.5,84.6,61.21
LD001416,TX0086,2026-04-01 12:00:00,170.61,422.9,53.1,67.03
LD001417,TX0064,2026-04-01 12:00:00,171.89,428.1,53.3,45.57
LD001418,TX0021,2026-04-01 12:00:00,223.81,422.5,77.7,48.37
LD001419,TX0039,2026-04-01 12:00:00,172.41,408.4,61.8,87.79
LD001420,TX0034,2026-04-01 12:00:00,251.1,426.0,63.1,67.07
LD001421,TX0087,2026-04-01 12:00:00,77.61,417.6,72.1,75.73
LD001422,TX0003,2026-04-01 12:00:00,139.01,415.5,79.4,49.52
LD001423,TX0099,2026-04-01 12:00:00,299.79,405.7,85.0,75.74
LD001424,TX0099,2026-04-01 12:00:00,312.9,412.8,84.4,40.83
LD001425,TX0023,2026-04-01 12:00:00,283.38,420.8,79.1,59.88
LD001426,TX0036,2026-04-01 12:00:00,162.75,424.8,51.3,86.85
LD001427,TX0070,2026-04-01 12:00:00,200.64,426.5,50.8,48.47
LD001428,TX0077,2026-04-01 12:00:00,105.57,416.5,74.1,40.58
LD001429,TX0047,2026-04-01 12:00:00,387.81,426.2,67.5,55.73
LD001430,TX0057,2026-04-01 12:00:00,353.24,428.8,77.7,42.18
LD001431,TX0035,2026-04-01 12:00:00,379.02,421.1,51.9,62.45
LD001432,TX0007,2026-04-01 12:00:00,245.02,426.0,82.5,64.61
LD001433,TX0046,2026-04-01 12:00:00,207.66,428.5,45.8,82.87
LD001434,TX0059,2026-04-01 12:00:00,352.79,410.6,52.7,88.87
LD001435,TX0002,2026-04-01 12:00:00,186.99,424.6,64.6,51.23
LD001436,TX0028,2026-04-01 12:00:00,136.54,418.4,83.5,86.66
LD001437,TX0073,2026-04-01 12:00:00,220.88,423.2,79.1,58.08
LD001438,TX0030,2026-04-01 12:00:00,101.06,403.4,72.6,64.21
LD001439,TX0007,2026-04-01 12:00:00,316.88,427.3,76.6,56.68
LD001440,TX0038,2026-04-01 12:00:00,198.92,421.6,57.8,73.01
LD001441,TX0082,2026-04-01 12:00:00,275.77,407.5,72.5,86.43
LD001442,TX0032,2026-04-01 12:00:00,250.26,420.4,79.2,56.56
LD001443,TX0035,2026-04-01 12:00:00,250.59,419.8,71.8,52.69
LD001444,TX0019,2026-04-01 12:00:00,375.17,416.6,78.9,56.48
LD001445,TX0012,2026-04-01 12:00:00,60.1,405.3,75.2,68.76
LD001446,TX0043,2026-04-01 12:00:00,260.93,415.6,59.3,90.15
LD001447,TX0076,2026-04-01 12:00:00,134.49,419.1,72.1,77.14
LD001448,TX0066,2026-04-01 12:00:00,84.9,416.5,64.6,43.93
LD001449,TX0042,2026-04-01 12:00:00,59.69,410.0,81.0,44.43
LD001450,TX0077,2026-04-01 12:00:00,338.83,421.1,51.0,88.48
LD001451,TX0081,2026-04-01 12:00:00,183.57,419.2,82.4,85.7
LD001452,TX0080,2026-04-01 12:00:00,291.6,407.0,62.4,91.9
LD001453,TX0084,2026-04-01 12:00:00,375.59,411.4,63.2,58.29
LD001454,TX0067,2026-04-01 12:00:00,347.7,414.2,76.9,67.04
LD001455,TX0009,2026-04-01 12:00:00,127.19,425.5,58.3,78.53
LD001456,TX0056,2026-04-01 12:00:00,268.72,403.1,50.4,57.38
LD001457,TX0072,2026-04-01 12:00:00,147.3,412.1,78.5,54.33
LD001458,TX0065,2026-04-01 12:00:00,57.65,402.8,69.7,50.64
LD001459,TX0050,2026-04-01 12:00:00,366.87,420.3,82.7,87.23
LD001460,TX0087,2026-04-01 12:00:00,293.74,412.2,79.9,82.75
LD001461,TX0015,2026-04-01 12:00:00,340.62,408.8,48.6,65.7
LD001462,TX0064,2026-04-01 12:00:00,138.27,425.3,76.0,88.72
LD001463,TX0060,2026-04-01 12:00:00,140.44,429.8,57.0,94.24
LD001464,TX0082,2026-04-01 12:00:00,113.6,421.8,68.7,46.49
LD001465,TX0097,2026-04-01 12:00:00,142.55,400.3,60.2,57.65
LD001466,TX0060,2026-04-01 12:00:00,78.16,429.2,77.7,87.42
LD001467,TX0047,2026-04-01 12:00:00,303.7,404.2,80.6,76.28
LD001468,TX0018,2026-04-01 12:00:00,389.54,408.9,62.9,72.99
LD001469,TX0053,2026-04-01 12:00:00,366.92,412.5,55.2,70.5
LD001470,TX0065,2026-04-01 12:00:00,92.84,404.3,59.4,65.46
LD001471,TX0045,2026-04-01 12:00:00,115.96,412.8,54.8,80.14
LD001472,TX0032,2026-04-01 12:00:00,169.76,427.0,72.9,42.45
LD001473,TX0080,2026-04-01 12:00:00,111.85,407.9,55.1,71.81
LD001474,TX0031,2026-04-01 12:00:00,287.16,408.0,80.9,75.29
LD001475,TX0059,2026-04-01 12:00:00,308.98,417.7,53.7,60.13
LD001476,TX0061,2026-04-01 12:00:00,312.29,420.1,46.8,67.38
LD001477,TX0027,2026-04-01 12:00:00,250.07,417.8,79.8,49.11
LD001478,TX0069,2026-04-01 12:00:00,131.34,402.3,59.8,84.21
LD001479,TX0084,2026-04-01 12:00:00,83.5,426.4,53.8,70.76
LD001480,TX0013,2026-04-01 12:00:00,215.69,422.0,70.0,70.49
LD001481,TX0077,2026-04-01 12:00:00,360.05,417.2,79.8,89.59
LD001482,TX0039,2026-04-01 12:00:00,138.8,413.4,60.5,63.91
LD001483,TX0069,2026-04-01 12:00:00,157.48,429.2,51.6,66.66
LD001484,TX0038,2026-04-01 12:00:00,298.33,425.1,72.9,65.7
LD001485,TX0097,2026-04-01 12:00:00,163.32,407.8,65.9,53.64
LD001486,TX0020,2026-04-01 12:00:00,353.96,418.8,68.9,53.44
LD001487,TX0025,2026-04-01 12:00:00,351.61,407.0,67.1,81.49
LD001488,TX0045,2026-04-01 12:00:00,363.94,417.1,55.7,44.79
LD001489,TX0019,2026-04-01 12:00:00,317.25,422.0,80.8,82.07
LD001490,TX0086,2026-04-01 12:00:00,61.26,414.0,71.2,65.32
LD001491,TX0036,2026-04-01 12:00:00,231.03,409.0,67.4,41.21
LD001492,TX0023,2026-04-01 12:00:00,211.44,410.2,58.6,51.84
LD001493,TX0022,2026-04-01 12:00:00,206.31,425.8,61.4,86.96
LD001494,TX0033,2026-04-01 12:00:00,275.81,402.1,67.1,84.92
LD001495,TX0029,2026-04-01 12:00:00,310.7,427.4,62.4,41.21
LD001496,TX0077,2026-04-01 12:00:00,234.89,407.8,70.1,92.39
LD001497,TX0027,2026-04-01 12:00:00,311.43,418.5,80.2,48.7
LD001498,TX0068,2026-04-01 12:00:00,127.46,415.1,77.6,85.71
LD001499,TX0028,2026-04-01 12:00:00,270.6,409.4,54.5,87.41
LD001500,TX0011,2026-04-01 12:00:00,260.2,427.0,60.2,76.51
LD001501,TX0031,2026-04-01 12:00:00,160.47,424.8,83.6,59.66
LD001502,TX0003,2026-04-01 12:00:00,221.41,416.6,56.8,62.58
LD001503,TX0087,2026-04-01 12:00:00,396.27,412.2,52.3,71.62
LD001504,TX0021,2026-04-01 12:00:00,291.9,420.3,62.4,86.75
LD001505,TX0074,2026-04-01 12:00:00,200.07,403.6,81.3,91.32
LD001506,TX0022,2026-04-01 12:00:00,294.86,428.4,70.2,93.53
LD001507,TX0011,2026-04-01 12:00:00,177.87,426.7,72.6,50.19
LD001508,TX0069,2026-04-01 12:00:00,154.26,415.3,55.2,72.53
LD001509,TX0014,2026-04-01 12:00:00,220.82,425.0,51.0,40.03
LD001510,TX0068,2026-04-01 12:00:00,201.58,427.6,84.7,92.69
LD001511,TX0083,2026-04-01 12:00:00,382.15,403.9,56.6,85.85
LD001512,TX0044,2026-04-01 12:00:00,392.38,407.9,73.5,41.68
LD001513,TX0089,2026-04-01 12:00:00,156.64,406.3,72.2,64.3
LD001514,TX0030,2026-04-01 12:00:00,63.98,419.9,50.0,41.37
LD001515,TX0055,2026-04-01 12:00:00,112.69,429.5,68.5,92.52
LD001516,TX0025,2026-04-01 12:00:00,373.62,401.0,49.4,42.49
LD001517,TX0088,2026-04-01 12:00:00,94.56,429.9,60.9,93.72
LD001518,TX0010,2026-04-01 12:00:00,262.39,403.5,66.1,77.57
LD001519,TX0063,2026-04-01 12:00:00,54.07,418.7,76.3,69.22
LD001520,TX0084,2026-04-01 12:00:00,222.51,420.4,49.1,49.94
LD001521,TX0022,2026-04-01 12:00:00,186.5,401.1,82.3,72.99
LD001522,TX0053,2026-04-01 12:00:00,295.81,410.0,48.3,92.27
LD001523,TX0025,2026-04-01 12:00:00,224.02,414.0,58.8,80.09
LD001524,TX0053,2026-04-01 12:00:00,214.63,427.2,63.8,72.0
LD001525,TX0024,2026-04-01 12:00:00,264.84,421.1,58.9,60.42
LD001526,TX0097,2026-04-01 12:00:00,292.42,418.8,48.6,77.84
LD001527,TX0096,2026-04-01 12:00:00,273.16,403.9,65.2,91.89
LD001528,TX0037,2026-04-01 12:00:00,358.07,408.7,55.0,83.81
LD001529,TX0045,2026-04-01 12:00:00,81.15,413.2,71.7,86.71
LD001530,TX0014,2026-04-01 12:00:00,384.9,409.1,82.5,91.83
LD001531,TX0039,2026-04-01 12:00:00,283.87,413.1,70.5,60.04
LD001532,TX0068,2026-04-01 12:00:00,111.2,427.6,50.3,55.17
LD001533,TX0005,2026-04-01 12:00:00,188.84,418.2,61.8,94.92
LD001534,TX0024,2026-04-01 12:00:00,151.26,415.6,50.1,41.12
LD001535,TX0083,2026-04-01 12:00:00,298.09,416.1,63.2,43.54
LD001536,TX0040,2026-04-01 12:00:00,398.4,423.2,82.9,68.41
LD001537,TX0043,2026-04-01 12:00:00,352.63,429.3,57.1,40.28
LD001538,TX0015,2026-04-01 12:00:00,350.31,429.5,47.9,52.29
LD001539,TX0072,2026-04-01 12:00:00,188.32,419.8,63.4,62.77
LD001540,TX0021,2026-04-01 12:00:00,196.93,411.0,80.0,80.13
LD001541,TX0091,2026-04-01 12:00:00,113.3,417.7,50.5,85.26
LD001542,TX0081,2026-04-01 12:00:00,173.75,402.0,74.5,58.16
LD001543,TX0060,2026-04-01 12:00:00,266.42,404.9,61.5,43.14
LD001544,TX0005,2026-04-01 12:00:00,343.07,426.7,63.0,66.9
LD001545,TX0092,2026-04-01 12:00:00,61.17,422.4,75.6,50.58
LD001546,TX0095,2026-04-01 12:00:00,380.63,407.3,83.9,41.63
LD001547,TX0010,2026-04-01 12:00:00,127.4,412.4,56.5,55.26
LD001548,TX0074,2026-04-01 12:00:00,112.09,401.9,61.1,63.12
LD001549,TX0050,2026-04-01 12:00:00,183.25,425.9,47.4,52.65
LD001550,TX0066,2026-04-01 12:00:00,269.38,409.0,59.1,62.55
LD001551,TX0060,2026-04-01 12:00:00,244.91,416.4,54.6,45.4
LD001552,TX0095,2026-04-01 12:00:00,130.84,429.6,74.9,87.35
LD001553,TX0068,2026-04-01 12:00:00,385.02,405.4,72.7,74.35
LD001554,TX0074,2026-04-01 12:00:00,255.25,426.5,58.2,52.25
LD001555,TX0061,2026-04-01 12:00:00,335.8,407.8,70.3,72.09
LD001556,TX0012,2026-04-01 12:00:00,369.37,403.4,78.1,68.83
LD001557,TX0023,2026-04-01 12:00:00,184.08,400.7,78.8,75.35
LD001558,TX0032,2026-04-01 12:00:00,123.26,425.2,76.7,77.82
LD001559,TX0026,2026-04-01 12:00:00,270.41,400.1,59.2,75.4
LD001560,TX0058,2026-04-01 12:00:00,161.16,428.6,64.2,42.86
LD001561,TX0028,2026-04-01 12:00:00,178.4,405.5,70.9,65.9
LD001562,TX0020,2026-04-01 12:00:00,89.51,424.4,60.1,83.62
LD001563,TX0055,2026-04-01 12:00:00,335.2,425.8,71.6,78.51
LD001564,TX0005,2026-04-01 12:00:00,320.85,402.5,76.2,83.84
LD001565,TX0099,2026-04-01 12:00:00,269.56,411.5,48.8,75.56
LD001566,TX0050,2026-04-01 12:00:00,177.04,408.3,61.0,78.48
LD001567,TX0010,2026-04-01 12:00:00,389.08,400.5,69.8,79.18
LD001568,TX0009,2026-04-01 12:00:00,169.24,412.7,61.4,55.39
LD001569,TX0001,2026-04-01 12:00:00,262.79,414.6,68.9,73.29
LD001570,TX0033,2026-04-01 12:00:00,93.53,420.4,67.3,42.0
LD001571,TX0059,2026-04-01 12:00:00,90.65,407.3,80.7,80.82
LD001572,TX0016,2026-04-01 12:00:00,383.96,425.4,66.3,63.07
LD001573,TX0066,2026-04-01 12:00:00,301.84,414.4,79.2,92.26
LD001574,TX0073,2026-04-01 12:00:00,49.37,420.1,49.3,67.9
LD001575,TX0010,2026-04-01 12:00:00,269.88,414.0,69.1,60.52
LD001576,TX0027,2026-04-01 12:00:00,57.03,402.4,62.7,44.62
